PeriodEnd,PeriodStart,Period,Dhi,Dni,Ghi
2021-03-14T13:00:00Z,2021-03-14T12:00:00Z,PT60M,158,0,158
2021-03-14T14:00:00Z,2021-03-14T13:00:00Z,PT60M,279,6,283
2021-03-14T15:00:00Z,2021-03-14T14:00:00Z,PT60M,186,660,653
2021-03-14T16:00:00Z,2021-03-14T15:00:00Z,PT60M,126,848,809
2021-03-14T17:00:00Z,2021-03-14T16:00:00Z,PT60M,132,861,867
2021-03-14T18:00:00Z,2021-03-14T17:00:00Z,PT60M,135,854,859
2021-03-14T19:00:00Z,2021-03-14T18:00:00Z,PT60M,124,846,789
2021-03-14T20:00:00Z,2021-03-14T19:00:00Z,PT60M,114,801,652
2021-03-14T21:00:00Z,2021-03-14T20:00:00Z,PT60M,96,722,468
2021-03-14T22:00:00Z,2021-03-14T21:00:00Z,PT60M,70,575,259
2021-03-14T23:00:00Z,2021-03-14T22:00:00Z,PT60M,32,205,66
2021-03-15T00:00:00Z,2021-03-14T23:00:00Z,PT60M,0,0,0
2021-03-15T01:00:00Z,2021-03-15T00:00:00Z,PT60M,0,0,0
2021-03-15T02:00:00Z,2021-03-15T01:00:00Z,PT60M,0,0,0
2021-03-15T03:00:00Z,2021-03-15T02:00:00Z,PT60M,0,0,0
2021-03-15T04:00:00Z,2021-03-15T03:00:00Z,PT60M,0,0,0
2021-03-15T05:00:00Z,2021-03-15T04:00:00Z,PT60M,0,0,0
2021-03-15T06:00:00Z,2021-03-15T05:00:00Z,PT60M,0,0,0
2021-03-15T07:00:00Z,2021-03-15T06:00:00Z,PT60M,0,0,0
2021-03-15T08:00:00Z,2021-03-15T07:00:00Z,PT60M,0,0,0
2021-03-15T09:00:00Z,2021-03-15T08:00:00Z,PT60M,0,0,0
2021-03-15T10:00:00Z,2021-03-15T09:00:00Z,PT60M,0,0,0
2021-03-15T11:00:00Z,2021-03-15T10:00:00Z,PT60M,1,0,1
2021-03-15T12:00:00Z,2021-03-15T11:00:00Z,PT60M,52,0,52
2021-03-15T13:00:00Z,2021-03-15T12:00:00Z,PT60M,51,0,51
2021-03-15T14:00:00Z,2021-03-15T13:00:00Z,PT60M,163,0,163
2021-03-15T15:00:00Z,2021-03-15T14:00:00Z,PT60M,225,0,225
2021-03-15T16:00:00Z,2021-03-15T15:00:00Z,PT60M,272,0,272
2021-03-15T17:00:00Z,2021-03-15T16:00:00Z,PT60M,252,0,252
2021-03-15T18:00:00Z,2021-03-15T17:00:00Z,PT60M,447,193,608
2021-03-15T19:00:00Z,2021-03-15T18:00:00Z,PT60M,414,123,514
2021-03-15T20:00:00Z,2021-03-15T19:00:00Z,PT60M,254,0,254
2021-03-15T21:00:00Z,2021-03-15T20:00:00Z,PT60M,239,8,243
2021-03-15T22:00:00Z,2021-03-15T21:00:00Z,PT60M,133,14,137
2021-03-15T23:00:00Z,2021-03-15T22:00:00Z,PT60M,35,0,35
2021-03-16T00:00:00Z,2021-03-15T23:00:00Z,PT60M,0,0,0
2021-03-16T01:00:00Z,2021-03-16T00:00:00Z,PT60M,0,0,0
2021-03-16T02:00:00Z,2021-03-16T01:00:00Z,PT60M,0,0,0
2021-03-16T03:00:00Z,2021-03-16T02:00:00Z,PT60M,0,0,0
2021-03-16T04:00:00Z,2021-03-16T03:00:00Z,PT60M,0,0,0
2021-03-16T05:00:00Z,2021-03-16T04:00:00Z,PT60M,0,0,0
2021-03-16T06:00:00Z,2021-03-16T05:00:00Z,PT60M,0,0,0
2021-03-16T07:00:00Z,2021-03-16T06:00:00Z,PT60M,0,0,0
2021-03-16T08:00:00Z,2021-03-16T07:00:00Z,PT60M,0,0,0
2021-03-16T09:00:00Z,2021-03-16T08:00:00Z,PT60M,0,0,0
2021-03-16T10:00:00Z,2021-03-16T09:00:00Z,PT60M,0,0,0
2021-03-16T11:00:00Z,2021-03-16T10:00:00Z,PT60M,1,0,1
2021-03-16T12:00:00Z,2021-03-16T11:00:00Z,PT60M,70,0,70
2021-03-16T13:00:00Z,2021-03-16T12:00:00Z,PT60M,192,13,196
2021-03-16T14:00:00Z,2021-03-16T13:00:00Z,PT60M,310,22,323
2021-03-16T15:00:00Z,2021-03-16T14:00:00Z,PT60M,317,359,573
2021-03-16T16:00:00Z,2021-03-16T15:00:00Z,PT60M,262,598,740
2021-03-16T17:00:00Z,2021-03-16T16:00:00Z,PT60M,282,597,788
2021-03-16T18:00:00Z,2021-03-16T17:00:00Z,PT60M,404,325,678
2021-03-16T19:00:00Z,2021-03-16T18:00:00Z,PT60M,447,123,541
2021-03-16T20:00:00Z,2021-03-16T19:00:00Z,PT60M,264,0,264
2021-03-16T21:00:00Z,2021-03-16T20:00:00Z,PT60M,150,0,150
2021-03-16T22:00:00Z,2021-03-16T21:00:00Z,PT60M,136,157,176
2021-03-16T23:00:00Z,2021-03-16T22:00:00Z,PT60M,29,169,58
2021-03-17T00:00:00Z,2021-03-16T23:00:00Z,PT60M,0,0,0
2021-03-17T01:00:00Z,2021-03-17T00:00:00Z,PT60M,0,0,0
2021-03-17T02:00:00Z,2021-03-17T01:00:00Z,PT60M,0,0,0
2021-03-17T03:00:00Z,2021-03-17T02:00:00Z,PT60M,0,0,0
2021-03-17T04:00:00Z,2021-03-17T03:00:00Z,PT60M,0,0,0
2021-03-17T05:00:00Z,2021-03-17T04:00:00Z,PT60M,0,0,0
2021-03-17T06:00:00Z,2021-03-17T05:00:00Z,PT60M,0,0,0
2021-03-17T07:00:00Z,2021-03-17T06:00:00Z,PT60M,0,0,0
2021-03-17T08:00:00Z,2021-03-17T07:00:00Z,PT60M,0,0,0
2021-03-17T09:00:00Z,2021-03-17T08:00:00Z,PT60M,0,0,0
2021-03-17T10:00:00Z,2021-03-17T09:00:00Z,PT60M,0,0,0
2021-03-17T11:00:00Z,2021-03-17T10:00:00Z,PT60M,2,0,2
2021-03-17T12:00:00Z,2021-03-17T11:00:00Z,PT60M,61,32,66
2021-03-17T13:00:00Z,2021-03-17T12:00:00Z,PT60M,155,149,214
2021-03-17T14:00:00Z,2021-03-17T13:00:00Z,PT60M,212,306,382
2021-03-17T15:00:00Z,2021-03-17T14:00:00Z,PT60M,285,412,575
2021-03-17T16:00:00Z,2021-03-17T15:00:00Z,PT60M,211,689,760
2021-03-17T17:00:00Z,2021-03-17T16:00:00Z,PT60M,375,293,621
2021-03-17T18:00:00Z,2021-03-17T17:00:00Z,PT60M,379,329,655
2021-03-17T19:00:00Z,2021-03-17T18:00:00Z,PT60M,392,246,582
2021-03-17T20:00:00Z,2021-03-17T19:00:00Z,PT60M,342,229,487
2021-03-17T21:00:00Z,2021-03-17T20:00:00Z,PT60M,155,553,426
2021-03-17T22:00:00Z,2021-03-17T21:00:00Z,PT60M,59,627,255
2021-03-17T23:00:00Z,2021-03-17T22:00:00Z,PT60M,26,230,61
2021-03-18T00:00:00Z,2021-03-17T23:00:00Z,PT60M,0,0,0
2021-03-18T01:00:00Z,2021-03-18T00:00:00Z,PT60M,0,0,0
2021-03-18T02:00:00Z,2021-03-18T01:00:00Z,PT60M,0,0,0
2021-03-18T03:00:00Z,2021-03-18T02:00:00Z,PT60M,0,0,0
2021-03-18T04:00:00Z,2021-03-18T03:00:00Z,PT60M,0,0,0
2021-03-18T05:00:00Z,2021-03-18T04:00:00Z,PT60M,0,0,0
2021-03-18T06:00:00Z,2021-03-18T05:00:00Z,PT60M,0,0,0
2021-03-18T07:00:00Z,2021-03-18T06:00:00Z,PT60M,0,0,0
2021-03-18T08:00:00Z,2021-03-18T07:00:00Z,PT60M,0,0,0
2021-03-18T09:00:00Z,2021-03-18T08:00:00Z,PT60M,0,0,0
2021-03-18T10:00:00Z,2021-03-18T09:00:00Z,PT60M,0,0,0
2021-03-18T11:00:00Z,2021-03-18T10:00:00Z,PT60M,1,0,1
2021-03-18T12:00:00Z,2021-03-18T11:00:00Z,PT60M,53,0,53
2021-03-18T13:00:00Z,2021-03-18T12:00:00Z,PT60M,115,0,115
2021-03-18T14:00:00Z,2021-03-18T13:00:00Z,PT60M,145,0,145
2021-03-18T15:00:00Z,2021-03-18T14:00:00Z,PT60M,168,0,168
2021-03-18T16:00:00Z,2021-03-18T15:00:00Z,PT60M,190,0,190
2021-03-18T17:00:00Z,2021-03-18T16:00:00Z,PT60M,303,0,303
2021-03-18T18:00:00Z,2021-03-18T17:00:00Z,PT60M,429,72,487
2021-03-18T19:00:00Z,2021-03-18T18:00:00Z,PT60M,404,96,481
2021-03-18T20:00:00Z,2021-03-18T19:00:00Z,PT60M,357,60,393
2021-03-18T21:00:00Z,2021-03-18T20:00:00Z,PT60M,241,85,277
2021-03-18T22:00:00Z,2021-03-18T21:00:00Z,PT60M,135,132,182
2021-03-18T23:00:00Z,2021-03-18T22:00:00Z,PT60M,33,127,50
2021-03-19T00:00:00Z,2021-03-18T23:00:00Z,PT60M,0,0,0
2021-03-19T01:00:00Z,2021-03-19T00:00:00Z,PT60M,0,0,0
2021-03-19T02:00:00Z,2021-03-19T01:00:00Z,PT60M,0,0,0
2021-03-19T03:00:00Z,2021-03-19T02:00:00Z,PT60M,0,0,0
2021-03-19T04:00:00Z,2021-03-19T03:00:00Z,PT60M,0,0,0
2021-03-19T05:00:00Z,2021-03-19T04:00:00Z,PT60M,0,0,0
2021-03-19T06:00:00Z,2021-03-19T05:00:00Z,PT60M,0,0,0
2021-03-19T07:00:00Z,2021-03-19T06:00:00Z,PT60M,0,0,0
2021-03-19T08:00:00Z,2021-03-19T07:00:00Z,PT60M,0,0,0
2021-03-19T09:00:00Z,2021-03-19T08:00:00Z,PT60M,0,0,0
2021-03-19T10:00:00Z,2021-03-19T09:00:00Z,PT60M,0,0,0
2021-03-19T11:00:00Z,2021-03-19T10:00:00Z,PT60M,0,0,0
2021-03-19T12:00:00Z,2021-03-19T11:00:00Z,PT60M,60,0,60
2021-03-19T13:00:00Z,2021-03-19T12:00:00Z,PT60M,164,0,164
2021-03-19T14:00:00Z,2021-03-19T13:00:00Z,PT60M,274,94,331
2021-03-19T15:00:00Z,2021-03-19T14:00:00Z,PT60M,255,505,608
2021-03-19T16:00:00Z,2021-03-19T15:00:00Z,PT60M,302,501,692
2021-03-19T17:00:00Z,2021-03-19T16:00:00Z,PT60M,464,11,473
2021-03-19T18:00:00Z,2021-03-19T17:00:00Z,PT60M,378,378,690
2021-03-19T19:00:00Z,2021-03-19T18:00:00Z,PT60M,174,745,742
2021-03-19T20:00:00Z,2021-03-19T19:00:00Z,PT60M,112,797,630
2021-03-19T21:00:00Z,2021-03-19T20:00:00Z,PT60M,106,679,440
2021-03-19T22:00:00Z,2021-03-19T21:00:00Z,PT60M,80,478,231
2021-03-19T23:00:00Z,2021-03-19T22:00:00Z,PT60M,32,99,48
2021-03-20T00:00:00Z,2021-03-19T23:00:00Z,PT60M,0,0,0
2021-03-20T01:00:00Z,2021-03-20T00:00:00Z,PT60M,0,0,0
2021-03-20T02:00:00Z,2021-03-20T01:00:00Z,PT60M,0,0,0
2021-03-20T03:00:00Z,2021-03-20T02:00:00Z,PT60M,0,0,0
2021-03-20T04:00:00Z,2021-03-20T03:00:00Z,PT60M,0,0,0
2021-03-20T05:00:00Z,2021-03-20T04:00:00Z,PT60M,0,0,0
2021-03-20T06:00:00Z,2021-03-20T05:00:00Z,PT60M,0,0,0
2021-03-20T07:00:00Z,2021-03-20T06:00:00Z,PT60M,0,0,0
2021-03-20T08:00:00Z,2021-03-20T07:00:00Z,PT60M,0,0,0
2021-03-20T09:00:00Z,2021-03-20T08:00:00Z,PT60M,0,0,0
2021-03-20T10:00:00Z,2021-03-20T09:00:00Z,PT60M,0,0,0
2021-03-20T11:00:00Z,2021-03-20T10:00:00Z,PT60M,1,5,2
2021-03-20T12:00:00Z,2021-03-20T11:00:00Z,PT60M,30,432,104
2021-03-20T13:00:00Z,2021-03-20T12:00:00Z,PT60M,52,723,311
2021-03-20T14:00:00Z,2021-03-20T13:00:00Z,PT60M,64,845,519
2021-03-20T15:00:00Z,2021-03-20T14:00:00Z,PT60M,72,910,695
2021-03-20T16:00:00Z,2021-03-20T15:00:00Z,PT60M,77,942,817
2021-03-20T17:00:00Z,2021-03-20T16:00:00Z,PT60M,101,917,864
2021-03-20T18:00:00Z,2021-03-20T17:00:00Z,PT60M,111,894,848
2021-03-20T19:00:00Z,2021-03-20T18:00:00Z,PT60M,82,919,781
2021-03-20T20:00:00Z,2021-03-20T19:00:00Z,PT60M,79,870,640
2021-03-20T21:00:00Z,2021-03-20T20:00:00Z,PT60M,70,785,452
2021-03-20T22:00:00Z,2021-03-20T21:00:00Z,PT60M,52,631,241
2021-03-20T23:00:00Z,2021-03-20T22:00:00Z,PT60M,22,219,52
2021-03-21T00:00:00Z,2021-03-20T23:00:00Z,PT60M,0,0,0
2021-03-21T01:00:00Z,2021-03-21T00:00:00Z,PT60M,0,0,0
2021-03-21T02:00:00Z,2021-03-21T01:00:00Z,PT60M,0,0,0
2021-03-21T03:00:00Z,2021-03-21T02:00:00Z,PT60M,0,0,0
2021-03-21T04:00:00Z,2021-03-21T03:00:00Z,PT60M,0,0,0
2021-03-21T05:00:00Z,2021-03-21T04:00:00Z,PT60M,0,0,0
2021-03-21T06:00:00Z,2021-03-21T05:00:00Z,PT60M,0,0,0
2021-03-21T07:00:00Z,2021-03-21T06:00:00Z,PT60M,0,0,0
2021-03-21T08:00:00Z,2021-03-21T07:00:00Z,PT60M,0,0,0
2021-03-21T09:00:00Z,2021-03-21T08:00:00Z,PT60M,0,0,0
2021-03-21T10:00:00Z,2021-03-21T09:00:00Z,PT60M,0,0,0
2021-03-21T11:00:00Z,2021-03-21T10:00:00Z,PT60M,1,0,1
2021-03-21T12:00:00Z,2021-03-21T11:00:00Z,PT60M,58,33,65
2021-03-21T13:00:00Z,2021-03-21T12:00:00Z,PT60M,112,359,249
2021-03-21T14:00:00Z,2021-03-21T13:00:00Z,PT60M,144,608,472
2021-03-21T15:00:00Z,2021-03-21T14:00:00Z,PT60M,102,836,672
2021-03-21T16:00:00Z,2021-03-21T15:00:00Z,PT60M,97,892,794
2021-03-21T17:00:00Z,2021-03-21T16:00:00Z,PT60M,179,758,806
2021-03-21T18:00:00Z,2021-03-21T17:00:00Z,PT60M,237,651,771
2021-03-21T19:00:00Z,2021-03-21T18:00:00Z,PT60M,123,826,748
2021-03-21T20:00:00Z,2021-03-21T19:00:00Z,PT60M,153,672,589
2021-03-21T21:00:00Z,2021-03-21T20:00:00Z,PT60M,140,560,405
2021-03-21T22:00:00Z,2021-03-21T21:00:00Z,PT60M,65,542,226
2021-03-21T23:00:00Z,2021-03-21T22:00:00Z,PT60M,23,168,46
2021-03-22T00:00:00Z,2021-03-21T23:00:00Z,PT60M,0,0,0
2021-03-22T01:00:00Z,2021-03-22T00:00:00Z,PT60M,0,0,0
2021-03-22T02:00:00Z,2021-03-22T01:00:00Z,PT60M,0,0,0
2021-03-22T03:00:00Z,2021-03-22T02:00:00Z,PT60M,0,0,0
2021-03-22T04:00:00Z,2021-03-22T03:00:00Z,PT60M,0,0,0
2021-03-22T05:00:00Z,2021-03-22T04:00:00Z,PT60M,0,0,0
2021-03-22T06:00:00Z,2021-03-22T05:00:00Z,PT60M,0,0,0
2021-03-22T07:00:00Z,2021-03-22T06:00:00Z,PT60M,0,0,0
2021-03-22T08:00:00Z,2021-03-22T07:00:00Z,PT60M,0,0,0
2021-03-22T09:00:00Z,2021-03-22T08:00:00Z,PT60M,0,0,0
2021-03-22T10:00:00Z,2021-03-22T09:00:00Z,PT60M,0,0,0
2021-03-22T11:00:00Z,2021-03-22T10:00:00Z,PT60M,1,4,1
2021-03-22T12:00:00Z,2021-03-22T11:00:00Z,PT60M,29,440,102
2021-03-22T13:00:00Z,2021-03-22T12:00:00Z,PT60M,50,739,310
2021-03-22T14:00:00Z,2021-03-22T13:00:00Z,PT60M,61,864,520
2021-03-22T15:00:00Z,2021-03-22T14:00:00Z,PT60M,67,931,698
2021-03-22T16:00:00Z,2021-03-22T15:00:00Z,PT60M,71,964,821
2021-03-22T17:00:00Z,2021-03-22T16:00:00Z,PT60M,80,961,874
2021-03-22T18:00:00Z,2021-03-22T17:00:00Z,PT60M,110,906,849
2021-03-22T19:00:00Z,2021-03-22T18:00:00Z,PT60M,75,945,785
2021-03-22T20:00:00Z,2021-03-22T19:00:00Z,PT60M,71,902,645
2021-03-22T21:00:00Z,2021-03-22T20:00:00Z,PT60M,62,822,455
2021-03-22T22:00:00Z,2021-03-22T21:00:00Z,PT60M,47,673,241
2021-03-22T23:00:00Z,2021-03-22T22:00:00Z,PT60M,20,213,49
2021-03-23T00:00:00Z,2021-03-22T23:00:00Z,PT60M,0,0,0
2021-03-23T01:00:00Z,2021-03-23T00:00:00Z,PT60M,0,0,0
2021-03-23T02:00:00Z,2021-03-23T01:00:00Z,PT60M,0,0,0
2021-03-23T03:00:00Z,2021-03-23T02:00:00Z,PT60M,0,0,0
2021-03-23T04:00:00Z,2021-03-23T03:00:00Z,PT60M,0,0,0
2021-03-23T05:00:00Z,2021-03-23T04:00:00Z,PT60M,0,0,0
2021-03-23T06:00:00Z,2021-03-23T05:00:00Z,PT60M,0,0,0
2021-03-23T07:00:00Z,2021-03-23T06:00:00Z,PT60M,0,0,0
2021-03-23T08:00:00Z,2021-03-23T07:00:00Z,PT60M,0,0,0
2021-03-23T09:00:00Z,2021-03-23T08:00:00Z,PT60M,0,0,0
2021-03-23T10:00:00Z,2021-03-23T09:00:00Z,PT60M,0,0,0
2021-03-23T11:00:00Z,2021-03-23T10:00:00Z,PT60M,1,3,1
2021-03-23T12:00:00Z,2021-03-23T11:00:00Z,PT60M,29,414,97
2021-03-23T13:00:00Z,2021-03-23T12:00:00Z,PT60M,54,703,300
2021-03-23T14:00:00Z,2021-03-23T13:00:00Z,PT60M,70,823,505
2021-03-23T15:00:00Z,2021-03-23T14:00:00Z,PT60M,82,885,679
2021-03-23T16:00:00Z,2021-03-23T15:00:00Z,PT60M,89,915,798
2021-03-23T17:00:00Z,2021-03-23T16:00:00Z,PT60M,95,923,853
2021-03-23T18:00:00Z,2021-03-23T17:00:00Z,PT60M,97,914,840
2021-03-23T19:00:00Z,2021-03-23T18:00:00Z,PT60M,96,889,761
2021-03-23T20:00:00Z,2021-03-23T19:00:00Z,PT60M,91,839,621
2021-03-23T21:00:00Z,2021-03-23T20:00:00Z,PT60M,78,751,434
2021-03-23T22:00:00Z,2021-03-23T21:00:00Z,PT60M,57,586,224
2021-03-23T23:00:00Z,2021-03-23T22:00:00Z,PT60M,22,138,41
2021-03-24T00:00:00Z,2021-03-23T23:00:00Z,PT60M,0,0,0
2021-03-24T01:00:00Z,2021-03-24T00:00:00Z,PT60M,0,0,0
2021-03-24T02:00:00Z,2021-03-24T01:00:00Z,PT60M,0,0,0
2021-03-24T03:00:00Z,2021-03-24T02:00:00Z,PT60M,0,0,0
2021-03-24T04:00:00Z,2021-03-24T03:00:00Z,PT60M,0,0,0
2021-03-24T05:00:00Z,2021-03-24T04:00:00Z,PT60M,0,0,0
2021-03-24T06:00:00Z,2021-03-24T05:00:00Z,PT60M,0,0,0
2021-03-24T07:00:00Z,2021-03-24T06:00:00Z,PT60M,0,0,0
2021-03-24T08:00:00Z,2021-03-24T07:00:00Z,PT60M,0,0,0
2021-03-24T09:00:00Z,2021-03-24T08:00:00Z,PT60M,0,0,0
2021-03-24T10:00:00Z,2021-03-24T09:00:00Z,PT60M,0,0,0
2021-03-24T11:00:00Z,2021-03-24T10:00:00Z,PT60M,1,2,1
2021-03-24T12:00:00Z,2021-03-24T11:00:00Z,PT60M,31,381,93
2021-03-24T13:00:00Z,2021-03-24T12:00:00Z,PT60M,58,675,292
2021-03-24T14:00:00Z,2021-03-24T13:00:00Z,PT60M,76,797,495
2021-03-24T15:00:00Z,2021-03-24T14:00:00Z,PT60M,88,861,667
2021-03-24T16:00:00Z,2021-03-24T15:00:00Z,PT60M,95,896,786
2021-03-24T17:00:00Z,2021-03-24T16:00:00Z,PT60M,106,895,838
2021-03-24T18:00:00Z,2021-03-24T17:00:00Z,PT60M,143,824,809
2021-03-24T19:00:00Z,2021-03-24T18:00:00Z,PT60M,99,877,750
2021-03-24T20:00:00Z,2021-03-24T19:00:00Z,PT60M,92,828,611
2021-03-24T21:00:00Z,2021-03-24T20:00:00Z,PT60M,79,739,425
2021-03-24T22:00:00Z,2021-03-24T21:00:00Z,PT60M,57,572,217
2021-03-24T23:00:00Z,2021-03-24T22:00:00Z,PT60M,20,146,39
2021-03-25T00:00:00Z,2021-03-24T23:00:00Z,PT60M,0,0,0
2021-03-25T01:00:00Z,2021-03-25T00:00:00Z,PT60M,0,0,0
2021-03-25T02:00:00Z,2021-03-25T01:00:00Z,PT60M,0,0,0
2021-03-25T03:00:00Z,2021-03-25T02:00:00Z,PT60M,0,0,0
2021-03-25T04:00:00Z,2021-03-25T03:00:00Z,PT60M,0,0,0
2021-03-25T05:00:00Z,2021-03-25T04:00:00Z,PT60M,0,0,0
2021-03-25T06:00:00Z,2021-03-25T05:00:00Z,PT60M,0,0,0
2021-03-25T07:00:00Z,2021-03-25T06:00:00Z,PT60M,0,0,0
2021-03-25T08:00:00Z,2021-03-25T07:00:00Z,PT60M,0,0,0
2021-03-25T09:00:00Z,2021-03-25T08:00:00Z,PT60M,0,0,0
2021-03-25T10:00:00Z,2021-03-25T09:00:00Z,PT60M,0,0,0
2021-03-25T11:00:00Z,2021-03-25T10:00:00Z,PT60M,0,0,0
2021-03-25T12:00:00Z,2021-03-25T11:00:00Z,PT60M,55,0,55
2021-03-25T13:00:00Z,2021-03-25T12:00:00Z,PT60M,133,0,133
2021-03-25T14:00:00Z,2021-03-25T13:00:00Z,PT60M,158,0,158
2021-03-25T15:00:00Z,2021-03-25T14:00:00Z,PT60M,291,3,292
2021-03-25T16:00:00Z,2021-03-25T15:00:00Z,PT60M,219,632,709
2021-03-25T17:00:00Z,2021-03-25T16:00:00Z,PT60M,214,696,781
2021-03-25T18:00:00Z,2021-03-25T17:00:00Z,PT60M,211,702,775
2021-03-25T19:00:00Z,2021-03-25T18:00:00Z,PT60M,121,843,742
2021-03-25T20:00:00Z,2021-03-25T19:00:00Z,PT60M,82,862,619
2021-03-25T21:00:00Z,2021-03-25T20:00:00Z,PT60M,69,780,431
2021-03-25T22:00:00Z,2021-03-25T21:00:00Z,PT60M,50,617,220
2021-03-25T23:00:00Z,2021-03-25T22:00:00Z,PT60M,18,164,38
2021-03-26T00:00:00Z,2021-03-25T23:00:00Z,PT60M,0,0,0
2021-03-26T01:00:00Z,2021-03-26T00:00:00Z,PT60M,0,0,0
2021-03-26T02:00:00Z,2021-03-26T01:00:00Z,PT60M,0,0,0
2021-03-26T03:00:00Z,2021-03-26T02:00:00Z,PT60M,0,0,0
2021-03-26T04:00:00Z,2021-03-26T03:00:00Z,PT60M,0,0,0
2021-03-26T05:00:00Z,2021-03-26T04:00:00Z,PT60M,0,0,0
2021-03-26T06:00:00Z,2021-03-26T05:00:00Z,PT60M,0,0,0
2021-03-26T07:00:00Z,2021-03-26T06:00:00Z,PT60M,0,0,0
2021-03-26T08:00:00Z,2021-03-26T07:00:00Z,PT60M,0,0,0
2021-03-26T09:00:00Z,2021-03-26T08:00:00Z,PT60M,0,0,0
2021-03-26T10:00:00Z,2021-03-26T09:00:00Z,PT60M,0,0,0
2021-03-26T11:00:00Z,2021-03-26T10:00:00Z,PT60M,1,2,1
2021-03-26T12:00:00Z,2021-03-26T11:00:00Z,PT60M,26,428,94
2021-03-26T13:00:00Z,2021-03-26T12:00:00Z,PT60M,47,742,299
2021-03-26T14:00:00Z,2021-03-26T13:00:00Z,PT60M,58,866,508
2021-03-26T15:00:00Z,2021-03-26T14:00:00Z,PT60M,65,931,684
2021-03-26T16:00:00Z,2021-03-26T15:00:00Z,PT60M,69,963,805
2021-03-26T17:00:00Z,2021-03-26T16:00:00Z,PT60M,93,935,850
2021-03-26T18:00:00Z,2021-03-26T17:00:00Z,PT60M,157,815,808
2021-03-26T19:00:00Z,2021-03-26T18:00:00Z,PT60M,68,957,771
2021-03-26T20:00:00Z,2021-03-26T19:00:00Z,PT60M,64,915,629
2021-03-26T21:00:00Z,2021-03-26T20:00:00Z,PT60M,55,836,439
2021-03-26T22:00:00Z,2021-03-26T21:00:00Z,PT60M,41,679,225
2021-03-26T23:00:00Z,2021-03-26T22:00:00Z,PT60M,16,186,39
2021-03-27T00:00:00Z,2021-03-26T23:00:00Z,PT60M,0,0,0
2021-03-27T01:00:00Z,2021-03-27T00:00:00Z,PT60M,0,0,0
2021-03-27T02:00:00Z,2021-03-27T01:00:00Z,PT60M,0,0,0
2021-03-27T03:00:00Z,2021-03-27T02:00:00Z,PT60M,0,0,0
2021-03-27T04:00:00Z,2021-03-27T03:00:00Z,PT60M,0,0,0
2021-03-27T05:00:00Z,2021-03-27T04:00:00Z,PT60M,0,0,0
2021-03-27T06:00:00Z,2021-03-27T05:00:00Z,PT60M,0,0,0
2021-03-27T07:00:00Z,2021-03-27T06:00:00Z,PT60M,0,0,0
2021-03-27T08:00:00Z,2021-03-27T07:00:00Z,PT60M,0,0,0
2021-03-27T09:00:00Z,2021-03-27T08:00:00Z,PT60M,0,0,0
2021-03-27T10:00:00Z,2021-03-27T09:00:00Z,PT60M,0,0,0
2021-03-27T11:00:00Z,2021-03-27T10:00:00Z,PT60M,0,0,0
2021-03-27T12:00:00Z,2021-03-27T11:00:00Z,PT60M,26,429,94
2021-03-27T13:00:00Z,2021-03-27T12:00:00Z,PT60M,45,765,303
2021-03-27T14:00:00Z,2021-03-27T13:00:00Z,PT60M,56,887,515
2021-03-27T15:00:00Z,2021-03-27T14:00:00Z,PT60M,64,948,691
2021-03-27T16:00:00Z,2021-03-27T15:00:00Z,PT60M,70,976,813
2021-03-27T17:00:00Z,2021-03-27T16:00:00Z,PT60M,99,939,856
2021-03-27T18:00:00Z,2021-03-27T17:00:00Z,PT60M,167,808,809
2021-03-27T19:00:00Z,2021-03-27T18:00:00Z,PT60M,78,948,770
2021-03-27T20:00:00Z,2021-03-27T19:00:00Z,PT60M,73,899,625
2021-03-27T21:00:00Z,2021-03-27T20:00:00Z,PT60M,64,811,432
2021-03-27T22:00:00Z,2021-03-27T21:00:00Z,PT60M,47,641,217
2021-03-27T23:00:00Z,2021-03-27T22:00:00Z,PT60M,16,157,35
2021-03-28T00:00:00Z,2021-03-27T23:00:00Z,PT60M,0,0,0
2021-03-28T01:00:00Z,2021-03-28T00:00:00Z,PT60M,0,0,0
2021-03-28T02:00:00Z,2021-03-28T01:00:00Z,PT60M,0,0,0
2021-03-28T03:00:00Z,2021-03-28T02:00:00Z,PT60M,0,0,0
2021-03-28T04:00:00Z,2021-03-28T03:00:00Z,PT60M,0,0,0
2021-03-28T05:00:00Z,2021-03-28T04:00:00Z,PT60M,0,0,0
2021-03-28T06:00:00Z,2021-03-28T05:00:00Z,PT60M,0,0,0
2021-03-28T07:00:00Z,2021-03-28T06:00:00Z,PT60M,0,0,0
2021-03-28T08:00:00Z,2021-03-28T07:00:00Z,PT60M,0,0,0
2021-03-28T09:00:00Z,2021-03-28T08:00:00Z,PT60M,0,0,0
2021-03-28T10:00:00Z,2021-03-28T09:00:00Z,PT60M,0,0,0
2021-03-28T11:00:00Z,2021-03-28T10:00:00Z,PT60M,0,1,0
2021-03-28T12:00:00Z,2021-03-28T11:00:00Z,PT60M,27,396,89
2021-03-28T13:00:00Z,2021-03-28T12:00:00Z,PT60M,52,716,292
2021-03-28T14:00:00Z,2021-03-28T13:00:00Z,PT60M,67,841,499
2021-03-28T15:00:00Z,2021-03-28T14:00:00Z,PT60M,77,903,672
2021-03-28T16:00:00Z,2021-03-28T15:00:00Z,PT60M,84,933,790
