PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiTracking,WindSpeed10m,Zenith
2020-10-14T22:00:00Z,2020-10-14T21:00:00Z,PT60M,19.8,89,0.0,83,419,124,207,527,3.3,73
2020-10-14T23:00:00Z,2020-10-14T22:00:00Z,PT60M,16.9,97,16.1,25,78,11,36,71,2.4,86
2020-10-15T00:00:00Z,2020-10-14T23:00:00Z,PT60M,14.0,105,31.8,0,0,0,0,0,1.3,98
2020-10-15T01:00:00Z,2020-10-15T00:00:00Z,PT60M,12.8,115,1.2,0,0,0,0,0,0.7,110
2020-10-15T02:00:00Z,2020-10-15T01:00:00Z,PT60M,12.1,126,0.0,0,0,0,0,0,0.5,121
2020-10-15T03:00:00Z,2020-10-15T02:00:00Z,PT60M,11.8,140,0.0,0,0,0,0,0,0.3,130
2020-10-15T04:00:00Z,2020-10-15T03:00:00Z,PT60M,11.7,159,0.0,0,0,0,0,0,0.5,137
2020-10-15T05:00:00Z,2020-10-15T04:00:00Z,PT60M,11.6,-179,3.0,0,0,0,0,0,0.5,139
2020-10-15T06:00:00Z,2020-10-15T05:00:00Z,PT60M,11.5,-158,0.1,0,0,0,0,0,0.4,136
2020-10-15T07:00:00Z,2020-10-15T06:00:00Z,PT60M,11.5,-139,0.0,0,0,0,0,0,0.3,130
2020-10-15T08:00:00Z,2020-10-15T07:00:00Z,PT60M,11.4,-125,0.0,0,0,0,0,0,0.4,120
2020-10-15T09:00:00Z,2020-10-15T08:00:00Z,PT60M,11.2,-114,0.0,0,0,0,0,0,0.4,109
2020-10-15T10:00:00Z,2020-10-15T09:00:00Z,PT60M,11.0,-105,0.0,0,0,0,0,0,0.5,97
2020-10-15T11:00:00Z,2020-10-15T10:00:00Z,PT60M,13.4,-97,0.0,26,185,26,52,120,0.4,85
2020-10-15T12:00:00Z,2020-10-15T11:00:00Z,PT60M,17.3,-89,0.0,74,529,164,238,634,0.3,72
2020-10-15T13:00:00Z,2020-10-15T12:00:00Z,PT60M,20.0,-80,0.0,106,697,351,457,847,0.9,60
2020-10-15T14:00:00Z,2020-10-15T13:00:00Z,PT60M,22.2,-69,0.0,128,786,528,656,919,1.7,48
2020-10-15T15:00:00Z,2020-10-15T14:00:00Z,PT60M,23.9,-55,0.0,144,831,666,810,939,1.9,37
2020-10-15T16:00:00Z,2020-10-15T15:00:00Z,PT60M,25.5,-32,0.0,155,849,749,904,940,2.2,28
2020-10-15T17:00:00Z,2020-10-15T16:00:00Z,PT60M,26.7,1,0.0,160,851,773,934,937,2.9,25
2020-10-15T18:00:00Z,2020-10-15T17:00:00Z,PT60M,27.7,34,0.0,158,841,739,897,937,3.7,28
2020-10-15T19:00:00Z,2020-10-15T18:00:00Z,PT60M,28.0,56,0.0,140,828,658,798,935,4.4,37
2020-10-15T20:00:00Z,2020-10-15T19:00:00Z,PT60M,27.1,70,0.0,122,784,519,641,913,4.6,49
2020-10-15T21:00:00Z,2020-10-15T20:00:00Z,PT60M,25.5,81,0.0,99,701,344,443,844,4.0,61
2020-10-15T22:00:00Z,2020-10-15T21:00:00Z,PT60M,23.1,89,0.0,67,539,159,226,623,3.3,73
2020-10-15T23:00:00Z,2020-10-15T22:00:00Z,PT60M,19.2,98,13.7,23,145,20,43,100,2.1,86
2020-10-16T00:00:00Z,2020-10-15T23:00:00Z,PT60M,16.1,106,29.4,0,0,0,0,0,1.2,98
2020-10-16T01:00:00Z,2020-10-16T00:00:00Z,PT60M,15.0,115,1.1,0,0,0,0,0,0.9,110
2020-10-16T02:00:00Z,2020-10-16T01:00:00Z,PT60M,14.1,126,0.0,0,0,0,0,0,0.8,121
2020-10-16T03:00:00Z,2020-10-16T02:00:00Z,PT60M,13.4,141,0.0,0,0,0,0,0,0.9,130
2020-10-16T04:00:00Z,2020-10-16T03:00:00Z,PT60M,12.7,159,0.0,0,0,0,0,0,0.7,136
2020-10-16T05:00:00Z,2020-10-16T04:00:00Z,PT60M,12.1,-179,0.0,0,0,0,0,0,0.7,138
2020-10-16T06:00:00Z,2020-10-16T05:00:00Z,PT60M,11.5,-158,1.0,0,0,0,0,0,0.5,136
2020-10-16T07:00:00Z,2020-10-16T06:00:00Z,PT60M,11.3,-140,7.8,0,0,0,0,0,0.7,129
2020-10-16T08:00:00Z,2020-10-16T07:00:00Z,PT60M,11.0,-126,1.3,0,0,0,0,0,0.9,120
2020-10-16T09:00:00Z,2020-10-16T08:00:00Z,PT60M,10.3,-114,1.8,0,0,0,0,0,0.7,109
2020-10-16T10:00:00Z,2020-10-16T09:00:00Z,PT60M,9.9,-105,6.3,0,0,0,0,0,0.4,97
2020-10-16T11:00:00Z,2020-10-16T10:00:00Z,PT60M,11.5,-97,7.9,36,97,13,49,81,0.1,85
2020-10-16T12:00:00Z,2020-10-16T11:00:00Z,PT60M,14.3,-89,22.8,155,109,31,186,278,0.7,72
2020-10-16T13:00:00Z,2020-10-16T12:00:00Z,PT60M,16.4,-80,20.6,248,233,123,371,516,1.7,60
2020-10-16T14:00:00Z,2020-10-16T13:00:00Z,PT60M,18.5,-70,6.9,203,614,413,617,834,1.9,47
2020-10-16T15:00:00Z,2020-10-16T14:00:00Z,PT60M,20.7,-55,5.5,220,688,552,773,887,2.3,36
2020-10-16T16:00:00Z,2020-10-16T15:00:00Z,PT60M,22.3,-32,0.8,160,842,746,907,941,3.0,28
2020-10-16T17:00:00Z,2020-10-16T16:00:00Z,PT60M,23.3,1,0.0,148,874,797,945,948,3.6,24
2020-10-16T18:00:00Z,2020-10-16T17:00:00Z,PT60M,23.9,34,0.0,141,875,771,912,953,3.6,28
2020-10-16T19:00:00Z,2020-10-16T18:00:00Z,PT60M,24.5,56,0.0,127,862,687,814,956,3.9,37
2020-10-16T20:00:00Z,2020-10-16T19:00:00Z,PT60M,24.4,71,0.0,111,820,545,656,937,4.3,48
2020-10-16T21:00:00Z,2020-10-16T20:00:00Z,PT60M,23.2,81,0.0,90,738,364,454,871,3.9,61
2020-10-16T22:00:00Z,2020-10-16T21:00:00Z,PT60M,21.6,90,0.0,62,583,173,235,658,3.0,73
2020-10-16T23:00:00Z,2020-10-16T22:00:00Z,PT60M,18.1,98,12.1,23,170,24,47,112,1.8,86
2020-10-17T00:00:00Z,2020-10-16T23:00:00Z,PT60M,14.6,106,28.3,0,0,0,0,0,0.6,98
2020-10-17T01:00:00Z,2020-10-17T00:00:00Z,PT60M,13.5,115,1.0,0,0,0,0,0,0.6,110
2020-10-17T02:00:00Z,2020-10-17T01:00:00Z,PT60M,13.0,127,0.0,0,0,0,0,0,0.6,121
2020-10-17T03:00:00Z,2020-10-17T02:00:00Z,PT60M,12.4,141,0.0,0,0,0,0,0,0.5,130
2020-10-17T04:00:00Z,2020-10-17T03:00:00Z,PT60M,11.9,159,0.0,0,0,0,0,0,0.4,136
2020-10-17T05:00:00Z,2020-10-17T04:00:00Z,PT60M,11.7,-179,0.0,0,0,0,0,0,0.6,138
2020-10-17T06:00:00Z,2020-10-17T05:00:00Z,PT60M,11.3,-158,0.0,0,0,0,0,0,0.5,135
2020-10-17T07:00:00Z,2020-10-17T06:00:00Z,PT60M,10.9,-140,0.0,0,0,0,0,0,0.3,129
2020-10-17T08:00:00Z,2020-10-17T07:00:00Z,PT60M,10.7,-126,0.0,0,0,0,0,0,0.5,120
2020-10-17T09:00:00Z,2020-10-17T08:00:00Z,PT60M,10.4,-115,0.0,0,0,0,0,0,0.4,109
2020-10-17T10:00:00Z,2020-10-17T09:00:00Z,PT60M,10.0,-106,0.0,0,0,0,0,0,0.3,97
2020-10-17T11:00:00Z,2020-10-17T10:00:00Z,PT60M,13.0,-97,0.0,22,317,44,66,172,0.5,85
2020-10-17T12:00:00Z,2020-10-17T11:00:00Z,PT60M,17.8,-89,0.0,52,690,217,269,759,0.3,72
2020-10-17T13:00:00Z,2020-10-17T12:00:00Z,PT60M,21.0,-81,0.0,69,834,425,495,935,0.8,59
2020-10-17T14:00:00Z,2020-10-17T13:00:00Z,PT60M,23.2,-70,0.0,81,908,616,697,984,1.9,47
2020-10-17T15:00:00Z,2020-10-17T14:00:00Z,PT60M,25.0,-55,0.0,91,944,763,853,992,2.4,36
2020-10-17T16:00:00Z,2020-10-17T15:00:00Z,PT60M,26.4,-32,0.0,99,954,848,947,984,3.1,27
2020-10-17T17:00:00Z,2020-10-17T16:00:00Z,PT60M,27.1,2,0.0,103,952,871,973,977,3.7,24
2020-10-17T18:00:00Z,2020-10-17T17:00:00Z,PT60M,27.4,34,0.0,103,940,831,933,976,4.2,28
2020-10-17T19:00:00Z,2020-10-17T18:00:00Z,PT60M,27.0,57,0.0,100,913,730,829,975,4.3,37
2020-10-17T20:00:00Z,2020-10-17T19:00:00Z,PT60M,26.1,71,0.0,89,870,580,669,960,4.3,48
2020-10-17T21:00:00Z,2020-10-17T20:00:00Z,PT60M,24.6,82,0.0,74,792,392,466,902,4.1,60
2020-10-17T22:00:00Z,2020-10-17T21:00:00Z,PT60M,22.0,90,0.0,53,643,192,245,702,3.6,73
2020-10-17T23:00:00Z,2020-10-17T22:00:00Z,PT60M,17.8,98,12.7,22,213,29,51,128,2.4,85
2020-10-18T00:00:00Z,2020-10-17T23:00:00Z,PT60M,14.4,106,29.9,0,0,0,0,0,1.2,98
2020-10-18T01:00:00Z,2020-10-18T00:00:00Z,PT60M,13.2,116,1.1,0,0,0,0,0,0.9,110
2020-10-18T02:00:00Z,2020-10-18T01:00:00Z,PT60M,12.7,127,0.0,0,0,0,0,0,0.3,120
2020-10-18T03:00:00Z,2020-10-18T02:00:00Z,PT60M,12.3,141,0.0,0,0,0,0,0,0.5,129
2020-10-18T04:00:00Z,2020-10-18T03:00:00Z,PT60M,12.0,160,0.0,0,0,0,0,0,0.6,136
2020-10-18T05:00:00Z,2020-10-18T04:00:00Z,PT60M,11.5,-179,0.0,0,0,0,0,0,0.8,138
2020-10-18T06:00:00Z,2020-10-18T05:00:00Z,PT60M,10.9,-158,0.0,0,0,0,0,0,0.5,135
2020-10-18T07:00:00Z,2020-10-18T06:00:00Z,PT60M,10.4,-140,0.0,0,0,0,0,0,0.4,129
2020-10-18T08:00:00Z,2020-10-18T07:00:00Z,PT60M,10.0,-126,0.0,0,0,0,0,0,0.7,119
2020-10-18T09:00:00Z,2020-10-18T08:00:00Z,PT60M,9.6,-115,0.0,0,0,0,0,0,0.8,108
2020-10-18T10:00:00Z,2020-10-18T09:00:00Z,PT60M,9.1,-106,0.0,0,0,0,0,0,0.8,97
2020-10-18T11:00:00Z,2020-10-18T10:00:00Z,PT60M,11.5,-98,0.0,21,346,48,70,183,0.7,84
2020-10-18T12:00:00Z,2020-10-18T11:00:00Z,PT60M,15.2,-90,0.0,48,709,225,274,773,0.2,72
2020-10-18T13:00:00Z,2020-10-18T12:00:00Z,PT60M,17.7,-81,0.0,64,848,435,499,941,0.3,59
2020-10-18T14:00:00Z,2020-10-18T13:00:00Z,PT60M,20.1,-70,0.0,76,920,627,703,989,1.3,47
2020-10-18T15:00:00Z,2020-10-18T14:00:00Z,PT60M,22.0,-56,0.0,86,954,774,860,998,2.3,36
2020-10-18T16:00:00Z,2020-10-18T15:00:00Z,PT60M,23.5,-32,0.0,101,958,853,954,991,3.1,27
2020-10-18T17:00:00Z,2020-10-18T16:00:00Z,PT60M,24.2,2,0.0,105,958,878,984,987,3.8,24
2020-10-18T18:00:00Z,2020-10-18T17:00:00Z,PT60M,24.8,35,0.0,105,949,842,946,990,4.4,28
2020-10-18T19:00:00Z,2020-10-18T18:00:00Z,PT60M,25.0,57,0.0,101,924,741,842,990,4.8,37
2020-10-18T20:00:00Z,2020-10-18T19:00:00Z,PT60M,24.3,72,0.0,92,876,586,678,971,4.9,48
2020-10-18T21:00:00Z,2020-10-18T20:00:00Z,PT60M,22.7,82,0.0,78,790,393,471,907,4.4,60
2020-10-18T22:00:00Z,2020-10-18T21:00:00Z,PT60M,20.7,91,0.0,56,635,192,248,702,3.7,73
2020-10-18T23:00:00Z,2020-10-18T22:00:00Z,PT60M,17.3,99,9.8,22,223,31,53,129,2.8,85
2020-10-19T00:00:00Z,2020-10-18T23:00:00Z,PT60M,13.7,107,27.9,0,0,0,0,0,1.6,98
2020-10-19T01:00:00Z,2020-10-19T00:00:00Z,PT60M,12.1,116,1.0,0,0,0,0,0,1.0,109
2020-10-19T02:00:00Z,2020-10-19T01:00:00Z,PT60M,11.2,127,0.0,0,0,0,0,0,1.1,120
2020-10-19T03:00:00Z,2020-10-19T02:00:00Z,PT60M,10.3,142,0.0,0,0,0,0,0,0.8,129
2020-10-19T04:00:00Z,2020-10-19T03:00:00Z,PT60M,9.4,160,0.0,0,0,0,0,0,0.5,135
2020-10-19T05:00:00Z,2020-10-19T04:00:00Z,PT60M,8.8,-179,0.9,0,0,0,0,0,0.4,137
2020-10-19T06:00:00Z,2020-10-19T05:00:00Z,PT60M,8.3,-158,0.0,0,0,0,0,0,0.4,135
2020-10-19T07:00:00Z,2020-10-19T06:00:00Z,PT60M,7.9,-140,0.0,0,0,0,0,0,0.4,128
2020-10-19T08:00:00Z,2020-10-19T07:00:00Z,PT60M,7.5,-126,0.0,0,0,0,0,0,0.4,119
2020-10-19T09:00:00Z,2020-10-19T08:00:00Z,PT60M,7.2,-115,0.0,0,0,0,0,0,0.4,108
2020-10-19T10:00:00Z,2020-10-19T09:00:00Z,PT60M,7.0,-106,0.0,0,0,0,0,0,0.6,96
2020-10-19T11:00:00Z,2020-10-19T10:00:00Z,PT60M,9.5,-98,0.0,24,337,48,72,184,0.7,84
2020-10-19T12:00:00Z,2020-10-19T11:00:00Z,PT60M,13.4,-90,0.0,54,690,222,276,765,0.5,72
2020-10-19T13:00:00Z,2020-10-19T12:00:00Z,PT60M,16.2,-81,0.0,73,829,428,501,934,0.1,59
2020-10-19T14:00:00Z,2020-10-19T13:00:00Z,PT60M,18.7,-71,0.0,86,900,616,702,983,1.7,47
2020-10-19T15:00:00Z,2020-10-19T14:00:00Z,PT60M,20.7,-56,0.0,95,937,762,857,993,2.2,35
2020-10-19T16:00:00Z,2020-10-19T15:00:00Z,PT60M,22.5,-33,0.0,98,956,854,953,989,2.7,27
2020-10-19T17:00:00Z,2020-10-19T16:00:00Z,PT60M,23.6,2,0.0,99,960,883,982,985,3.3,23
2020-10-19T18:00:00Z,2020-10-19T17:00:00Z,PT60M,24.8,35,0.0,96,954,848,943,987,3.6,27
2020-10-19T19:00:00Z,2020-10-19T18:00:00Z,PT60M,25.4,58,0.0,91,932,749,841,988,4.4,36
2020-10-19T20:00:00Z,2020-10-19T19:00:00Z,PT60M,24.7,72,0.0,84,887,596,679,972,4.7,48
2020-10-19T21:00:00Z,2020-10-19T20:00:00Z,PT60M,23.3,82,0.0,72,805,403,474,913,4.0,60
2020-10-19T22:00:00Z,2020-10-19T21:00:00Z,PT60M,21.3,91,0.0,53,652,198,251,713,3.9,73
2020-10-19T23:00:00Z,2020-10-19T22:00:00Z,PT60M,17.4,99,9.0,23,234,33,55,134,3.4,85
2020-10-20T00:00:00Z,2020-10-19T23:00:00Z,PT60M,13.3,107,26.6,0,0,0,0,0,3.0,97
2020-10-20T01:00:00Z,2020-10-20T00:00:00Z,PT60M,10.8,116,1.0,0,0,0,0,0,1.8,109
2020-10-20T02:00:00Z,2020-10-20T01:00:00Z,PT60M,9.6,128,0.0,0,0,0,0,0,0.2,120
2020-10-20T03:00:00Z,2020-10-20T02:00:00Z,PT60M,9.6,142,0.0,0,0,0,0,0,0.9,129
2020-10-20T04:00:00Z,2020-10-20T03:00:00Z,PT60M,9.7,160,0.0,0,0,0,0,0,1.1,135
2020-10-20T05:00:00Z,2020-10-20T04:00:00Z,PT60M,9.5,-179,0.0,0,0,0,0,0,1.2,137
2020-10-20T06:00:00Z,2020-10-20T05:00:00Z,PT60M,8.9,-158,0.0,0,0,0,0,0,0.8,134
2020-10-20T07:00:00Z,2020-10-20T06:00:00Z,PT60M,8.3,-140,0.0,0,0,0,0,0,0.6,128
2020-10-20T08:00:00Z,2020-10-20T07:00:00Z,PT60M,8.1,-127,0.0,0,0,0,0,0,0.9,119
2020-10-20T09:00:00Z,2020-10-20T08:00:00Z,PT60M,7.9,-116,0.0,0,0,0,0,0,1.0,108
2020-10-20T10:00:00Z,2020-10-20T09:00:00Z,PT60M,7.7,-106,0.0,0,1,0,0,0,0.9,96
2020-10-20T11:00:00Z,2020-10-20T10:00:00Z,PT60M,10.6,-98,0.0,22,377,55,76,200,0.9,84
2020-10-20T12:00:00Z,2020-10-20T11:00:00Z,PT60M,14.9,-90,0.0,47,732,238,284,795,0.6,71
2020-10-20T13:00:00Z,2020-10-20T12:00:00Z,PT60M,17.5,-82,0.0,60,868,451,511,956,0.3,59
2020-10-20T14:00:00Z,2020-10-20T13:00:00Z,PT60M,20.0,-71,0.0,70,939,646,716,1002,1.3,46
2020-10-20T15:00:00Z,2020-10-20T14:00:00Z,PT60M,22.1,-56,0.0,77,974,796,872,1011,1.9,35
2020-10-20T16:00:00Z,2020-10-20T15:00:00Z,PT60M,23.8,-33,0.0,86,983,881,967,1004,2.5,26
2020-10-20T17:00:00Z,2020-10-20T16:00:00Z,PT60M,25.0,2,0.0,90,981,905,995,998,3.4,23
2020-10-20T18:00:00Z,2020-10-20T17:00:00Z,PT60M,25.8,36,0.0,92,969,863,955,999,4.1,27
2020-10-20T19:00:00Z,2020-10-20T18:00:00Z,PT60M,26.0,58,0.0,91,942,759,850,999,4.6,36
2020-10-20T20:00:00Z,2020-10-20T19:00:00Z,PT60M,25.3,72,0.0,83,895,603,686,980,4.8,48
2020-10-20T21:00:00Z,2020-10-20T20:00:00Z,PT60M,24.1,83,0.0,71,812,408,479,919,4.5,60
2020-10-20T22:00:00Z,2020-10-20T21:00:00Z,PT60M,22.0,91,0.0,52,661,202,255,721,3.9,72
2020-10-20T23:00:00Z,2020-10-20T22:00:00Z,PT60M,18.2,99,9.9,23,245,35,57,141,3.1,85
2020-10-21T00:00:00Z,2020-10-20T23:00:00Z,PT60M,14.5,107,28.4,0,0,0,0,0,2.4,97
2020-10-21T01:00:00Z,2020-10-21T00:00:00Z,PT60M,12.5,117,1.0,0,0,0,0,0,1.6,109
2020-10-21T02:00:00Z,2020-10-21T01:00:00Z,PT60M,11.2,128,0.0,0,0,0,0,0,1.0,120
2020-10-21T03:00:00Z,2020-10-21T02:00:00Z,PT60M,10.4,142,0.0,0,0,0,0,0,0.6,128
2020-10-21T04:00:00Z,2020-10-21T03:00:00Z,PT60M,9.9,160,0.0,0,0,0,0,0,0.3,135
2020-10-21T05:00:00Z,2020-10-21T04:00:00Z,PT60M,9.5,-179,0.0,0,0,0,0,0,0.3,137
2020-10-21T06:00:00Z,2020-10-21T05:00:00Z,PT60M,9.1,-158,0.0,0,0,0,0,0,0.4,134
2020-10-21T07:00:00Z,2020-10-21T06:00:00Z,PT60M,8.7,-141,0.0,0,0,0,0,0,0.3,128
2020-10-21T08:00:00Z,2020-10-21T07:00:00Z,PT60M,8.4,-127,0.0,0,0,0,0,0,0.3,118
2020-10-21T09:00:00Z,2020-10-21T08:00:00Z,PT60M,8.0,-116,0.0,0,0,0,0,0,0.7,108
2020-10-21T10:00:00Z,2020-10-21T09:00:00Z,PT60M,7.4,-107,0.0,0,0,0,0,0,0.5,96
2020-10-21T11:00:00Z,2020-10-21T10:00:00Z,PT60M,9.7,-99,0.4,27,329,49,76,192,0.4,84
2020-10-21T12:00:00Z,2020-10-21T11:00:00Z,PT60M,13.5,-91,0.0,56,684,225,281,766,1.0,71
2020-10-21T13:00:00Z,2020-10-21T12:00:00Z,PT60M,15.7,-82,0.0,72,830,434,507,935,1.8,58
2020-10-21T14:00:00Z,2020-10-21T13:00:00Z,PT60M,17.5,-72,0.0,83,905,625,708,986,2.6,46
2020-10-21T15:00:00Z,2020-10-21T14:00:00Z,PT60M,18.9,-57,0.0,90,942,772,863,997,3.2,35
2020-10-21T16:00:00Z,2020-10-21T15:00:00Z,PT60M,20.0,-33,0.0,95,959,862,957,993,3.5,26
2020-10-21T17:00:00Z,2020-10-21T16:00:00Z,PT60M,20.9,2,0.0,96,963,890,986,989,3.6,22
2020-10-21T18:00:00Z,2020-10-21T17:00:00Z,PT60M,21.9,36,0.0,93,957,855,949,992,3.9,27
2020-10-21T19:00:00Z,2020-10-21T18:00:00Z,PT60M,22.6,59,0.0,91,935,756,846,993,4.3,36
2020-10-21T20:00:00Z,2020-10-21T19:00:00Z,PT60M,22.4,73,0.0,82,893,604,686,978,4.3,47
2020-10-21T21:00:00Z,2020-10-21T20:00:00Z,PT60M,21.4,83,0.0,70,814,411,481,920,4.0,60
2020-10-21T22:00:00Z,2020-10-21T21:00:00Z,PT60M,19.5,92,0.0,52,666,206,258,726,3.5,72
2020-10-21T23:00:00Z,2020-10-21T22:00:00Z,PT60M,15.8,100,10.3,23,252,36,59,145,2.5,85
2020-10-22T00:00:00Z,2020-10-21T23:00:00Z,PT60M,12.4,108,29.9,0,0,0,0,0,1.5,97
2020-10-22T01:00:00Z,2020-10-22T00:00:00Z,PT60M,11.1,117,1.1,0,0,0,0,0,1.1,109
2020-10-22T02:00:00Z,2020-10-22T01:00:00Z,PT60M,10.4,128,0.0,0,0,0,0,0,0.6,119
2020-10-22T03:00:00Z,2020-10-22T02:00:00Z,PT60M,9.9,143,0.0,0,0,0,0,0,0.7,128
2020-10-22T04:00:00Z,2020-10-22T03:00:00Z,PT60M,9.6,160,0.0,0,0,0,0,0,0.8,134
2020-10-22T05:00:00Z,2020-10-22T04:00:00Z,PT60M,9.2,-179,0.6,0,0,0,0,0,0.9,136
2020-10-22T06:00:00Z,2020-10-22T05:00:00Z,PT60M,8.7,-158,0.0,0,0,0,0,0,0.7,134
2020-10-22T07:00:00Z,2020-10-22T06:00:00Z,PT60M,8.1,-141,0.0,0,0,0,0,0,0.5,127
2020-10-22T08:00:00Z,2020-10-22T07:00:00Z,PT60M,7.8,-127,0.0,0,0,0,0,0,0.4,118
2020-10-22T09:00:00Z,2020-10-22T08:00:00Z,PT60M,7.4,-116,0.0,0,0,0,0,0,0.4,107
2020-10-22T10:00:00Z,2020-10-22T09:00:00Z,PT60M,7.1,-107,0.0,0,1,0,0,0,0.5,96
2020-10-22T11:00:00Z,2020-10-22T10:00:00Z,PT60M,10.1,-99,0.9,25,378,57,82,214,0.6,83
2020-10-22T12:00:00Z,2020-10-22T11:00:00Z,PT60M,14.6,-91,0.0,50,734,243,293,805,0.8,71
2020-10-22T13:00:00Z,2020-10-22T12:00:00Z,PT60M,17.3,-82,0.0,65,865,456,521,962,1.1,58
2020-10-22T14:00:00Z,2020-10-22T13:00:00Z,PT60M,19.9,-72,0.0,76,936,650,726,1010,1.6,46
2020-10-22T15:00:00Z,2020-10-22T14:00:00Z,PT60M,22.3,-57,0.0,83,972,799,882,1019,2.2,35
2020-10-22T16:00:00Z,2020-10-22T15:00:00Z,PT60M,24.2,-34,0.0,90,983,886,976,1012,2.6,26
2020-10-22T17:00:00Z,2020-10-22T16:00:00Z,PT60M,25.4,2,0.0,93,982,910,1003,1006,3.4,22
2020-10-22T18:00:00Z,2020-10-22T17:00:00Z,PT60M,25.6,37,0.0,94,966,865,960,1003,4.2,26
2020-10-22T19:00:00Z,2020-10-22T18:00:00Z,PT60M,24.8,59,0.0,93,935,758,851,998,4.5,36
2020-10-22T20:00:00Z,2020-10-22T19:00:00Z,PT60M,23.6,73,0.0,86,887,602,688,978,4.4,47
2020-10-22T21:00:00Z,2020-10-22T20:00:00Z,PT60M,22.1,83,0.0,73,805,409,482,916,3.8,60
2020-10-22T22:00:00Z,2020-10-22T21:00:00Z,PT60M,20.0,92,0.0,54,657,204,259,722,3.1,72
2020-10-22T23:00:00Z,2020-10-22T22:00:00Z,PT60M,16.6,100,9.8,24,252,37,61,147,2.1,85
2020-10-23T00:00:00Z,2020-10-22T23:00:00Z,PT60M,13.4,108,28.0,0,0,0,0,0,1.4,97
2020-10-23T01:00:00Z,2020-10-23T00:00:00Z,PT60M,11.9,117,1.0,0,0,0,0,0,1.0,109
2020-10-23T02:00:00Z,2020-10-23T01:00:00Z,PT60M,11.0,129,0.0,0,0,0,0,0,0.7,119
2020-10-23T03:00:00Z,2020-10-23T02:00:00Z,PT60M,10.5,143,0.0,0,0,0,0,0,0.5,128
2020-10-23T04:00:00Z,2020-10-23T03:00:00Z,PT60M,10.2,161,0.0,0,0,0,0,0,0.3,134
2020-10-23T05:00:00Z,2020-10-23T04:00:00Z,PT60M,10.0,-179,0.6,0,0,0,0,0,0.4,136
2020-10-23T06:00:00Z,2020-10-23T05:00:00Z,PT60M,9.6,-158,0.0,0,0,0,0,0,0.5,133
2020-10-23T07:00:00Z,2020-10-23T06:00:00Z,PT60M,9.3,-141,0.0,0,0,0,0,0,0.5,127
2020-10-23T08:00:00Z,2020-10-23T07:00:00Z,PT60M,9.1,-127,0.0,0,0,0,0,0,0.5,118
2020-10-23T09:00:00Z,2020-10-23T08:00:00Z,PT60M,8.7,-116,0.0,0,0,0,0,0,0.5,107
2020-10-23T10:00:00Z,2020-10-23T09:00:00Z,PT60M,8.4,-107,0.4,0,1,0,0,0,0.8,95
2020-10-23T11:00:00Z,2020-10-23T10:00:00Z,PT60M,10.8,-99,0.0,26,371,56,83,211,1.1,83
2020-10-23T12:00:00Z,2020-10-23T11:00:00Z,PT60M,14.4,-91,1.1,61,677,226,287,767,0.8,71
2020-10-23T13:00:00Z,2020-10-23T12:00:00Z,PT60M,16.9,-83,0.0,71,840,445,516,944,0.9,58
2020-10-23T14:00:00Z,2020-10-23T13:00:00Z,PT60M,19.5,-72,0.0,82,913,637,718,995,1.2,46
2020-10-23T15:00:00Z,2020-10-23T14:00:00Z,PT60M,22.0,-58,0.0,90,951,784,874,1008,1.7,34
2020-10-23T16:00:00Z,2020-10-23T15:00:00Z,PT60M,23.9,-34,0.0,99,962,869,968,1003,2.7,25
2020-10-23T17:00:00Z,2020-10-23T16:00:00Z,PT60M,24.9,2,0.0,102,962,893,995,999,3.6,22
2020-10-23T18:00:00Z,2020-10-23T17:00:00Z,PT60M,25.3,37,0.0,102,951,854,956,999,3.9,26
2020-10-23T19:00:00Z,2020-10-23T18:00:00Z,PT60M,25.4,60,0.0,103,921,749,851,997,4.1,36
2020-10-23T20:00:00Z,2020-10-23T19:00:00Z,PT60M,24.7,74,0.0,95,871,593,688,975,4.4,47
2020-10-23T21:00:00Z,2020-10-23T20:00:00Z,PT60M,23.0,84,0.0,81,786,401,482,908,4.3,59
2020-10-23T22:00:00Z,2020-10-23T21:00:00Z,PT60M,20.4,92,0.0,60,634,199,259,710,3.7,72
2020-10-23T23:00:00Z,2020-10-23T22:00:00Z,PT60M,16.6,100,10.9,26,238,35,61,145,2.6,85
2020-10-24T00:00:00Z,2020-10-23T23:00:00Z,PT60M,13.6,108,29.9,0,0,0,0,0,1.9,97
2020-10-24T01:00:00Z,2020-10-24T00:00:00Z,PT60M,12.1,118,1.1,0,0,0,0,0,1.4,108
2020-10-24T02:00:00Z,2020-10-24T01:00:00Z,PT60M,10.8,129,0.0,0,0,0,0,0,0.6,119
2020-10-24T03:00:00Z,2020-10-24T02:00:00Z,PT60M,10.2,143,0.0,0,0,0,0,0,0.6,128
2020-10-24T04:00:00Z,2020-10-24T03:00:00Z,PT60M,9.6,161,0.0,0,0,0,0,0,0.6,134
2020-10-24T05:00:00Z,2020-10-24T04:00:00Z,PT60M,9.1,-179,0.6,0,0,0,0,0,0.5,136
2020-10-24T06:00:00Z,2020-10-24T05:00:00Z,PT60M,8.7,-159,0.0,0,0,0,0,0,0.3,133
2020-10-24T07:00:00Z,2020-10-24T06:00:00Z,PT60M,8.4,-141,0.0,0,0,0,0,0,0.4,127
