PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,WindSpeed10m,Zenith
2021-08-11T22:00:00Z,2021-08-11T21:00:00Z,PT60M,14.6,66,5.6,27,354,53,80,160,97,1.2,83
2021-08-11T23:00:00Z,2021-08-11T22:00:00Z,PT60M,11.3,75,23.8,0,0,0,0,0,0,0.7,95
2021-08-12T00:00:00Z,2021-08-11T23:00:00Z,PT60M,9.8,83,26.1,0,0,0,0,0,0,0.4,107
2021-08-12T01:00:00Z,2021-08-12T00:00:00Z,PT60M,8.9,91,1.0,0,0,0,0,0,0,0.2,120
2021-08-12T02:00:00Z,2021-08-12T01:00:00Z,PT60M,8.2,100,0.0,0,0,0,0,0,0,0.2,132
2021-08-12T03:00:00Z,2021-08-12T02:00:00Z,PT60M,7.6,113,0.0,0,0,0,0,0,0,0.3,144
2021-08-12T04:00:00Z,2021-08-12T03:00:00Z,PT60M,7.1,133,0.0,0,0,0,0,0,0,0.3,154
2021-08-12T05:00:00Z,2021-08-12T04:00:00Z,PT60M,6.6,167,0.0,0,0,0,0,0,0,0.2,160
2021-08-12T06:00:00Z,2021-08-12T05:00:00Z,PT60M,6.3,-151,0.0,0,0,0,0,0,0,0.1,159
2021-08-12T07:00:00Z,2021-08-12T06:00:00Z,PT60M,5.9,-123,0.0,0,0,0,0,0,0,0.1,150
2021-08-12T08:00:00Z,2021-08-12T07:00:00Z,PT60M,5.5,-107,0.0,0,0,0,0,0,0,0.2,139
2021-08-12T09:00:00Z,2021-08-12T08:00:00Z,PT60M,5.2,-96,0.0,0,0,0,0,0,0,0.1,127
2021-08-12T10:00:00Z,2021-08-12T09:00:00Z,PT60M,4.9,-88,0.0,0,0,0,0,0,0,0.2,115
2021-08-12T11:00:00Z,2021-08-12T10:00:00Z,PT60M,4.6,-80,0.1,0,0,0,0,0,0,0.2,102
2021-08-12T12:00:00Z,2021-08-12T11:00:00Z,PT60M,4.9,-71,2.2,7,89,8,15,33,6,0.1,90
2021-08-12T13:00:00Z,2021-08-12T12:00:00Z,PT60M,6.9,-62,9.6,68,365,67,135,225,200,0.2,79
2021-08-12T14:00:00Z,2021-08-12T13:00:00Z,PT60M,9.6,-52,20.3,170,266,99,268,348,419,0.6,68
2021-08-12T15:00:00Z,2021-08-12T14:00:00Z,PT60M,11.8,-39,13.1,184,485,248,432,594,577,1.0,59
2021-08-12T16:00:00Z,2021-08-12T15:00:00Z,PT60M,13.6,-24,12.0,208,543,326,534,726,592,1.4,53
2021-08-12T17:00:00Z,2021-08-12T16:00:00Z,PT60M,15.0,-6,14.3,244,494,319,563,744,568,1.6,50
2021-08-12T18:00:00Z,2021-08-12T17:00:00Z,PT60M,15.8,13,2.8,110,811,514,624,894,650,1.5,51
2021-08-12T19:00:00Z,2021-08-12T18:00:00Z,PT60M,16.2,30,0.0,70,865,493,564,831,694,1.5,55
2021-08-12T20:00:00Z,2021-08-12T19:00:00Z,PT60M,16.3,45,2.0,81,742,342,422,640,688,1.5,63
2021-08-12T21:00:00Z,2021-08-12T20:00:00Z,PT60M,15.6,57,5.5,81,534,162,244,387,500,1.7,72
2021-08-12T22:00:00Z,2021-08-12T21:00:00Z,PT60M,13.1,66,6.5,29,328,50,79,153,101,1.8,83
2021-08-12T23:00:00Z,2021-08-12T22:00:00Z,PT60M,9.9,75,28.2,0,0,0,0,0,0,1.3,95
2021-08-13T00:00:00Z,2021-08-12T23:00:00Z,PT60M,8.3,83,25.7,0,0,0,0,0,0,0.9,107
2021-08-13T01:00:00Z,2021-08-13T00:00:00Z,PT60M,7.4,91,30.4,0,0,0,0,0,0,0.7,119
2021-08-13T02:00:00Z,2021-08-13T01:00:00Z,PT60M,6.8,101,39.8,0,0,0,0,0,0,0.7,132
2021-08-13T03:00:00Z,2021-08-13T02:00:00Z,PT60M,6.4,113,38.4,0,0,0,0,0,0,0.8,144
2021-08-13T04:00:00Z,2021-08-13T03:00:00Z,PT60M,6.0,133,44.2,0,0,0,0,0,0,0.7,154
2021-08-13T05:00:00Z,2021-08-13T04:00:00Z,PT60M,5.6,168,45.6,0,0,0,0,0,0,0.8,160
2021-08-13T06:00:00Z,2021-08-13T05:00:00Z,PT60M,5.0,-152,42.0,0,0,0,0,0,0,0.8,158
2021-08-13T07:00:00Z,2021-08-13T06:00:00Z,PT60M,4.6,-124,41.2,0,0,0,0,0,0,0.5,150
2021-08-13T08:00:00Z,2021-08-13T07:00:00Z,PT60M,4.4,-108,37.8,0,0,0,0,0,0,0.3,139
2021-08-13T09:00:00Z,2021-08-13T08:00:00Z,PT60M,4.2,-97,33.0,0,0,0,0,0,0,0.2,127
2021-08-13T10:00:00Z,2021-08-13T09:00:00Z,PT60M,4.2,-88,30.3,0,0,0,0,0,0,0.4,114
2021-08-13T11:00:00Z,2021-08-13T10:00:00Z,PT60M,4.2,-80,27.2,0,0,0,0,0,0,0.5,102
2021-08-13T12:00:00Z,2021-08-13T11:00:00Z,PT60M,4.7,-72,6.0,8,82,7,15,32,7,0.4,90
2021-08-13T13:00:00Z,2021-08-13T12:00:00Z,PT60M,7.1,-63,33.1,96,44,6,102,108,102,0.3,79
2021-08-13T14:00:00Z,2021-08-13T13:00:00Z,PT60M,10.0,-52,37.3,212,10,3,215,206,221,0.9,68
2021-08-13T15:00:00Z,2021-08-13T14:00:00Z,PT60M,12.2,-39,26.6,236,257,141,377,454,435,1.4,59
2021-08-13T16:00:00Z,2021-08-13T15:00:00Z,PT60M,14.2,-24,3.5,110,800,486,596,856,670,1.8,53
2021-08-13T17:00:00Z,2021-08-13T16:00:00Z,PT60M,15.8,-6,0.0,68,926,601,669,965,677,1.9,50
2021-08-13T18:00:00Z,2021-08-13T17:00:00Z,PT60M,16.9,13,0.0,69,918,585,654,947,682,1.9,50
2021-08-13T19:00:00Z,2021-08-13T18:00:00Z,PT60M,17.5,31,0.0,70,880,505,576,846,708,1.8,55
2021-08-13T20:00:00Z,2021-08-13T19:00:00Z,PT60M,17.7,45,0.0,65,814,375,440,671,727,1.7,63
2021-08-13T21:00:00Z,2021-08-13T20:00:00Z,PT60M,17.1,57,0.0,53,689,213,266,440,585,1.6,72
2021-08-13T22:00:00Z,2021-08-13T21:00:00Z,PT60M,14.3,67,5.9,29,350,54,83,161,109,1.6,83
2021-08-13T23:00:00Z,2021-08-13T22:00:00Z,PT60M,11.1,75,28.4,0,0,0,0,0,0,1.3,95
2021-08-14T00:00:00Z,2021-08-13T23:00:00Z,PT60M,9.7,83,35.4,0,0,0,0,0,0,1.0,107
2021-08-14T01:00:00Z,2021-08-14T00:00:00Z,PT60M,9.0,91,4.8,0,0,0,0,0,0,0.7,119
2021-08-14T02:00:00Z,2021-08-14T01:00:00Z,PT60M,8.4,101,5.2,0,0,0,0,0,0,0.5,132
2021-08-14T03:00:00Z,2021-08-14T02:00:00Z,PT60M,7.9,114,14.9,0,0,0,0,0,0,0.6,143
2021-08-14T04:00:00Z,2021-08-14T03:00:00Z,PT60M,7.3,134,3.9,0,0,0,0,0,0,0.6,154
2021-08-14T05:00:00Z,2021-08-14T04:00:00Z,PT60M,6.9,168,13.8,0,0,0,0,0,0,0.4,160
2021-08-14T06:00:00Z,2021-08-14T05:00:00Z,PT60M,6.6,-152,20.3,0,0,0,0,0,0,0.6,158
2021-08-14T07:00:00Z,2021-08-14T06:00:00Z,PT60M,6.5,-124,3.3,0,0,0,0,0,0,0.7,150
2021-08-14T08:00:00Z,2021-08-14T07:00:00Z,PT60M,6.4,-108,7.1,0,0,0,0,0,0,0.5,139
2021-08-14T09:00:00Z,2021-08-14T08:00:00Z,PT60M,6.2,-97,2.1,0,0,0,0,0,0,0.4,127
2021-08-14T10:00:00Z,2021-08-14T09:00:00Z,PT60M,5.9,-88,7.8,0,0,0,0,0,0,0.5,114
2021-08-14T11:00:00Z,2021-08-14T10:00:00Z,PT60M,5.8,-80,15.7,0,0,0,0,0,0,0.5,102
2021-08-14T12:00:00Z,2021-08-14T11:00:00Z,PT60M,6.2,-72,2.5,7,122,11,18,42,6,0.5,90
2021-08-14T13:00:00Z,2021-08-14T12:00:00Z,PT60M,8.8,-63,0.0,34,634,132,166,310,317,0.3,78
2021-08-14T14:00:00Z,2021-08-14T13:00:00Z,PT60M,12.1,-52,0.2,50,801,303,353,562,731,0.7,68
2021-08-14T15:00:00Z,2021-08-14T14:00:00Z,PT60M,14.4,-40,3.2,93,784,405,498,734,707,1.3,59
2021-08-14T16:00:00Z,2021-08-14T15:00:00Z,PT60M,16.3,-24,5.5,141,737,447,588,828,662,1.1,52
2021-08-14T17:00:00Z,2021-08-14T16:00:00Z,PT60M,17.9,-6,1.8,104,854,558,662,942,669,0.7,49
2021-08-14T18:00:00Z,2021-08-14T17:00:00Z,PT60M,18.8,13,1.0,97,863,554,651,931,678,1.0,50
2021-08-14T19:00:00Z,2021-08-14T18:00:00Z,PT60M,19.1,31,1.3,101,806,466,567,819,692,1.4,55
2021-08-14T20:00:00Z,2021-08-14T19:00:00Z,PT60M,18.7,45,10.6,166,483,224,389,538,582,1.5,62
2021-08-14T21:00:00Z,2021-08-14T20:00:00Z,PT60M,17.4,57,23.2,149,158,53,202,241,296,1.4,72
2021-08-14T22:00:00Z,2021-08-14T21:00:00Z,PT60M,14.8,67,20.4,52,88,15,67,86,79,1.1,83
2021-08-14T23:00:00Z,2021-08-14T22:00:00Z,PT60M,12.4,75,58.4,0,0,0,0,0,0,0.9,95
2021-08-15T00:00:00Z,2021-08-14T23:00:00Z,PT60M,11.2,84,67.1,0,0,0,0,0,0,0.5,107
2021-08-15T01:00:00Z,2021-08-15T00:00:00Z,PT60M,10.4,92,58.0,0,0,0,0,0,0,0.4,119
2021-08-15T02:00:00Z,2021-08-15T01:00:00Z,PT60M,9.7,101,55.4,0,0,0,0,0,0,0.4,132
2021-08-15T03:00:00Z,2021-08-15T02:00:00Z,PT60M,9.2,114,32.5,0,0,0,0,0,0,0.4,143
2021-08-15T04:00:00Z,2021-08-15T03:00:00Z,PT60M,9.1,134,29.2,0,0,0,0,0,0,0.6,154
2021-08-15T05:00:00Z,2021-08-15T04:00:00Z,PT60M,9.1,168,51.9,0,0,0,0,0,0,0.6,160
2021-08-15T06:00:00Z,2021-08-15T05:00:00Z,PT60M,8.9,-152,63.4,0,0,0,0,0,0,0.6,158
2021-08-15T07:00:00Z,2021-08-15T06:00:00Z,PT60M,8.5,-124,83.2,0,0,0,0,0,0,0.4,150
2021-08-15T08:00:00Z,2021-08-15T07:00:00Z,PT60M,8.2,-108,84.7,0,0,0,0,0,0,0.1,138
2021-08-15T09:00:00Z,2021-08-15T08:00:00Z,PT60M,8.3,-97,88.2,0,0,0,0,0,0,0.6,126
2021-08-15T10:00:00Z,2021-08-15T09:00:00Z,PT60M,8.7,-88,59.6,0,0,0,0,0,0,1.3,114
2021-08-15T11:00:00Z,2021-08-15T10:00:00Z,PT60M,9.2,-80,72.5,0,0,0,0,0,0,1.6,102
2021-08-15T12:00:00Z,2021-08-15T11:00:00Z,PT60M,9.5,-72,82.7,4,0,0,4,4,4,0.8,90
2021-08-15T13:00:00Z,2021-08-15T12:00:00Z,PT60M,10.3,-63,58.3,59,6,1,60,58,61,0.5,78
2021-08-15T14:00:00Z,2021-08-15T13:00:00Z,PT60M,11.7,-53,69.0,102,0,0,102,96,102,0.7,68
2021-08-15T15:00:00Z,2021-08-15T14:00:00Z,PT60M,12.5,-40,75.1,121,0,0,121,113,121,0.7,59
2021-08-15T16:00:00Z,2021-08-15T15:00:00Z,PT60M,13.6,-24,74.3,153,0,0,153,144,153,0.8,52
2021-08-15T17:00:00Z,2021-08-15T16:00:00Z,PT60M,14.1,-6,58.8,266,0,0,266,250,266,1.4,49
2021-08-15T18:00:00Z,2021-08-15T17:00:00Z,PT60M,13.7,14,48.1,325,0,0,325,305,325,1.8,50
2021-08-15T19:00:00Z,2021-08-15T18:00:00Z,PT60M,12.9,31,49.4,277,0,0,277,261,277,1.6,54
2021-08-15T20:00:00Z,2021-08-15T19:00:00Z,PT60M,12.1,45,61.5,158,0,0,158,148,158,1.1,62
2021-08-15T21:00:00Z,2021-08-15T20:00:00Z,PT60M,11.5,57,61.9,92,0,0,92,87,92,0.5,72
2021-08-15T22:00:00Z,2021-08-15T21:00:00Z,PT60M,10.6,67,47.8,40,0,0,40,37,40,0.2,83
2021-08-15T23:00:00Z,2021-08-15T22:00:00Z,PT60M,9.8,76,73.0,0,0,0,0,0,0,0.2,95
2021-08-16T00:00:00Z,2021-08-15T23:00:00Z,PT60M,9.4,84,82.9,0,0,0,0,0,0,0.3,107
2021-08-16T01:00:00Z,2021-08-16T00:00:00Z,PT60M,9.1,92,82.6,0,0,0,0,0,0,0.4,119
2021-08-16T02:00:00Z,2021-08-16T01:00:00Z,PT60M,8.9,102,84.1,0,0,0,0,0,0,0.5,131
2021-08-16T03:00:00Z,2021-08-16T02:00:00Z,PT60M,9.0,115,58.5,0,0,0,0,0,0,0.9,143
2021-08-16T04:00:00Z,2021-08-16T03:00:00Z,PT60M,9.4,135,84.9,0,0,0,0,0,0,1.3,153
2021-08-16T05:00:00Z,2021-08-16T04:00:00Z,PT60M,9.6,168,82.6,0,0,0,0,0,0,1.4,159
2021-08-16T06:00:00Z,2021-08-16T05:00:00Z,PT60M,9.1,-152,61.6,0,0,0,0,0,0,0.8,158
2021-08-16T07:00:00Z,2021-08-16T06:00:00Z,PT60M,8.5,-125,57.8,0,0,0,0,0,0,0.7,149
2021-08-16T08:00:00Z,2021-08-16T07:00:00Z,PT60M,8.6,-109,59.9,0,0,0,0,0,0,1.5,138
2021-08-16T09:00:00Z,2021-08-16T08:00:00Z,PT60M,9.0,-97,79.0,0,0,0,0,0,0,1.7,126
2021-08-16T10:00:00Z,2021-08-16T09:00:00Z,PT60M,9.0,-89,85.4,0,0,0,0,0,0,0.9,114
2021-08-16T11:00:00Z,2021-08-16T10:00:00Z,PT60M,8.7,-80,73.7,0,0,0,0,0,0,0.4,101
2021-08-16T12:00:00Z,2021-08-16T11:00:00Z,PT60M,8.5,-72,77.8,8,0,0,8,7,8,0.7,89
2021-08-16T13:00:00Z,2021-08-16T12:00:00Z,PT60M,9.2,-63,54.9,65,0,0,65,61,65,1.7,78
2021-08-16T14:00:00Z,2021-08-16T13:00:00Z,PT60M,10.7,-53,71.4,94,0,0,94,88,94,2.3,67
2021-08-16T15:00:00Z,2021-08-16T14:00:00Z,PT60M,12.0,-40,73.1,131,0,0,131,123,131,2.6,58
2021-08-16T16:00:00Z,2021-08-16T15:00:00Z,PT60M,13.9,-24,69.9,176,0,0,176,166,176,2.9,52
2021-08-16T17:00:00Z,2021-08-16T16:00:00Z,PT60M,15.1,-6,64.6,225,0,0,225,211,225,2.7,49
2021-08-16T18:00:00Z,2021-08-16T17:00:00Z,PT60M,13.9,14,66.0,212,0,0,212,199,212,2.3,49
2021-08-16T19:00:00Z,2021-08-16T18:00:00Z,PT60M,11.8,31,68.3,173,0,0,173,163,173,1.0,54
2021-08-16T20:00:00Z,2021-08-16T19:00:00Z,PT60M,10.6,46,56.5,177,5,2,179,170,182,1.5,62
2021-08-16T21:00:00Z,2021-08-16T20:00:00Z,PT60M,10.4,58,16.7,98,354,121,219,308,415,0.9,72
2021-08-16T22:00:00Z,2021-08-16T21:00:00Z,PT60M,10.2,67,33.4,52,6,1,53,52,54,0.8,83
2021-08-16T23:00:00Z,2021-08-16T22:00:00Z,PT60M,9.6,76,21.8,1,0,0,1,1,1,1.5,94
2021-08-17T00:00:00Z,2021-08-16T23:00:00Z,PT60M,9.4,84,30.9,0,0,0,0,0,0,1.4,107
2021-08-17T01:00:00Z,2021-08-17T00:00:00Z,PT60M,9.7,92,68.7,0,0,0,0,0,0,1.5,119
2021-08-17T02:00:00Z,2021-08-17T01:00:00Z,PT60M,10.0,102,74.6,0,0,0,0,0,0,1.2,131
2021-08-17T03:00:00Z,2021-08-17T02:00:00Z,PT60M,10.2,115,60.4,0,0,0,0,0,0,0.7,143
2021-08-17T04:00:00Z,2021-08-17T03:00:00Z,PT60M,10.2,135,67.8,0,0,0,0,0,0,0.7,153
2021-08-17T05:00:00Z,2021-08-17T04:00:00Z,PT60M,10.1,169,79.8,0,0,0,0,0,0,0.8,159
2021-08-17T06:00:00Z,2021-08-17T05:00:00Z,PT60M,9.8,-152,81.9,0,0,0,0,0,0,0.9,157
2021-08-17T07:00:00Z,2021-08-17T06:00:00Z,PT60M,9.4,-125,80.2,0,0,0,0,0,0,1.0,149
2021-08-17T08:00:00Z,2021-08-17T07:00:00Z,PT60M,9.5,-109,77.3,0,0,0,0,0,0,0.8,138
2021-08-17T09:00:00Z,2021-08-17T08:00:00Z,PT60M,9.6,-98,76.8,0,0,0,0,0,0,1.2,126
2021-08-17T10:00:00Z,2021-08-17T09:00:00Z,PT60M,9.5,-89,79.8,0,0,0,0,0,0,1.2,114
2021-08-17T11:00:00Z,2021-08-17T10:00:00Z,PT60M,9.6,-81,62.0,0,0,0,0,0,0,1.1,101
2021-08-17T12:00:00Z,2021-08-17T11:00:00Z,PT60M,9.9,-73,36.9,12,6,1,12,13,12,1.5,89
2021-08-17T13:00:00Z,2021-08-17T12:00:00Z,PT60M,10.9,-63,58.5,57,2,0,57,54,57,1.8,78
2021-08-17T14:00:00Z,2021-08-17T13:00:00Z,PT60M,12.6,-53,76.7,81,0,0,81,77,81,2.1,67
2021-08-17T15:00:00Z,2021-08-17T14:00:00Z,PT60M,14.3,-40,71.7,139,0,0,139,131,139,2.0,58
2021-08-17T16:00:00Z,2021-08-17T15:00:00Z,PT60M,15.5,-24,75.9,144,0,0,144,135,144,1.5,51
2021-08-17T17:00:00Z,2021-08-17T16:00:00Z,PT60M,16.7,-5,58.0,270,0,0,270,254,270,1.7,48
2021-08-17T18:00:00Z,2021-08-17T17:00:00Z,PT60M,17.4,14,41.3,350,29,19,369,362,370,2.0,49
2021-08-17T19:00:00Z,2021-08-17T18:00:00Z,PT60M,17.6,31,31.0,312,113,66,378,406,401,2.2,54
2021-08-17T20:00:00Z,2021-08-17T19:00:00Z,PT60M,17.1,46,43.5,236,4,2,238,226,240,2.5,62
2021-08-17T21:00:00Z,2021-08-17T20:00:00Z,PT60M,15.6,58,50.5,127,0,0,127,120,127,2.5,71
2021-08-17T22:00:00Z,2021-08-17T21:00:00Z,PT60M,13.7,68,51.6,42,0,0,42,40,42,2.1,82
2021-08-17T23:00:00Z,2021-08-17T22:00:00Z,PT60M,12.5,76,82.9,0,0,0,0,0,0,1.6,94
2021-08-18T00:00:00Z,2021-08-17T23:00:00Z,PT60M,11.9,84,91.5,0,0,0,0,0,0,1.7,106
2021-08-18T01:00:00Z,2021-08-18T00:00:00Z,PT60M,11.6,93,91.4,0,0,0,0,0,0,1.1,119
2021-08-18T02:00:00Z,2021-08-18T01:00:00Z,PT60M,11.5,103,86.5,0,0,0,0,0,0,1.1,131
2021-08-18T03:00:00Z,2021-08-18T02:00:00Z,PT60M,11.4,115,88.0,0,0,0,0,0,0,1.1,143
2021-08-18T04:00:00Z,2021-08-18T03:00:00Z,PT60M,11.4,136,87.8,0,0,0,0,0,0,1.6,153
2021-08-18T05:00:00Z,2021-08-18T04:00:00Z,PT60M,11.1,169,88.4,0,0,0,0,0,0,2.2,159
2021-08-18T06:00:00Z,2021-08-18T05:00:00Z,PT60M,10.7,-153,89.3,0,0,0,0,0,0,2.2,157
2021-08-18T07:00:00Z,2021-08-18T06:00:00Z,PT60M,10.4,-126,89.5,0,0,0,0,0,0,2.3,149
2021-08-18T08:00:00Z,2021-08-18T07:00:00Z,PT60M,10.1,-109,91.8,0,0,0,0,0,0,2.4,138
2021-08-18T09:00:00Z,2021-08-18T08:00:00Z,PT60M,9.9,-98,86.5,0,0,0,0,0,0,2.4,126
2021-08-18T10:00:00Z,2021-08-18T09:00:00Z,PT60M,9.7,-89,86.8,0,0,0,0,0,0,2.1,113
2021-08-18T11:00:00Z,2021-08-18T10:00:00Z,PT60M,9.7,-81,83.9,0,0,0,0,0,0,1.7,101
2021-08-18T12:00:00Z,2021-08-18T11:00:00Z,PT60M,9.8,-73,83.9,7,0,0,7,7,7,1.7,89
2021-08-18T13:00:00Z,2021-08-18T12:00:00Z,PT60M,10.2,-64,57.7,63,0,0,63,60,63,1.6,77
2021-08-18T14:00:00Z,2021-08-18T13:00:00Z,PT60M,10.8,-53,73.8,85,0,0,85,80,85,1.0,67
2021-08-18T15:00:00Z,2021-08-18T14:00:00Z,PT60M,11.0,-40,81.7,88,0,0,88,83,88,0.6,58
2021-08-18T16:00:00Z,2021-08-18T15:00:00Z,PT60M,10.8,-24,81.0,113,0,0,113,106,113,0.9,51
2021-08-18T17:00:00Z,2021-08-18T16:00:00Z,PT60M,10.9,-5,82.3,113,0,0,113,106,113,1.1,48
2021-08-18T18:00:00Z,2021-08-18T17:00:00Z,PT60M,10.9,14,89.8,64,0,0,64,60,64,1.2,49
2021-08-18T19:00:00Z,2021-08-18T18:00:00Z,PT60M,11.3,32,85.9,77,0,0,77,73,77,1.9,54
2021-08-18T20:00:00Z,2021-08-18T19:00:00Z,PT60M,12.4,46,83.8,67,0,0,67,63,67,2.1,61
2021-08-18T21:00:00Z,2021-08-18T20:00:00Z,PT60M,12.2,58,70.9,72,0,0,72,68,72,2.0,71
2021-08-18T22:00:00Z,2021-08-18T21:00:00Z,PT60M,11.0,68,57.2,37,0,0,37,35,37,1.9,82
2021-08-18T23:00:00Z,2021-08-18T22:00:00Z,PT60M,10.3,77,76.3,0,0,0,0,0,0,2.3,94
2021-08-19T00:00:00Z,2021-08-18T23:00:00Z,PT60M,8.8,85,89.0,0,0,0,0,0,0,1.2,106
2021-08-19T01:00:00Z,2021-08-19T00:00:00Z,PT60M,7.2,93,85.8,0,0,0,0,0,0,2.3,119
2021-08-19T02:00:00Z,2021-08-19T01:00:00Z,PT60M,6.2,103,76.6,0,0,0,0,0,0,2.5,131
2021-08-19T03:00:00Z,2021-08-19T02:00:00Z,PT60M,5.9,116,54.4,0,0,0,0,0,0,1.2,143
2021-08-19T04:00:00Z,2021-08-19T03:00:00Z,PT60M,6.1,136,51.2,0,0,0,0,0,0,2.0,153
2021-08-19T05:00:00Z,2021-08-19T04:00:00Z,PT60M,6.3,169,39.8,0,0,0,0,0,0,1.7,158
2021-08-19T06:00:00Z,2021-08-19T05:00:00Z,PT60M,6.7,-153,35.1,0,0,0,0,0,0,1.8,157
2021-08-19T07:00:00Z,2021-08-19T06:00:00Z,PT60M,7.1,-126,21.0,0,0,0,0,0,0,2.1,148
2021-08-19T08:00:00Z,2021-08-19T07:00:00Z,PT60M,7.3,-110,19.5,0,0,0,0,0,0,1.9,137
2021-08-19T09:00:00Z,2021-08-19T08:00:00Z,PT60M,7.3,-98,18.0,0,0,0,0,0,0,2.0,125
2021-08-19T10:00:00Z,2021-08-19T09:00:00Z,PT60M,7.2,-89,21.7,0,0,0,0,0,0,1.8,113
2021-08-19T11:00:00Z,2021-08-19T10:00:00Z,PT60M,6.9,-81,18.1,0,0,0,0,0,0,1.9,101
2021-08-19T12:00:00Z,2021-08-19T11:00:00Z,PT60M,7.1,-73,33.4,15,4,1,15,15,16,2.1,89
2021-08-19T13:00:00Z,2021-08-19T12:00:00Z,PT60M,8.2,-64,10.2,70,362,83,154,236,285,2.0,77
2021-08-19T14:00:00Z,2021-08-19T13:00:00Z,PT60M,9.8,-53,16.3,140,393,148,289,389,506,2.1,67
2021-08-19T15:00:00Z,2021-08-19T14:00:00Z,PT60M,10.7,-40,29.2,261,184,96,358,409,420,2.3,57
2021-08-19T16:00:00Z,2021-08-19T15:00:00Z,PT60M,10.8,-24,75.8,144,3,2,146,140,147,2.7,51
2021-08-19T17:00:00Z,2021-08-19T16:00:00Z,PT60M,10.2,-5,62.8,245,0,0,245,231,245,3.0,48
2021-08-19T18:00:00Z,2021-08-19T17:00:00Z,PT60M,9.2,14,49.2,310,24,16,326,320,328,2.7,49
2021-08-19T19:00:00Z,2021-08-19T18:00:00Z,PT60M,8.9,32,54.1,238,36,20,258,258,268,1.9,53
2021-08-19T20:00:00Z,2021-08-19T19:00:00Z,PT60M,9.1,47,40.2,234,56,28,262,269,285,1.0,61
2021-08-19T21:00:00Z,2021-08-19T20:00:00Z,PT60M,8.9,58,8.8,85,483,163,248,364,513,0.4,71
2021-08-19T22:00:00Z,2021-08-19T21:00:00Z,PT60M,7.7,68,23.8,54,78,14,68,82,84,1.0,82
2021-08-19T23:00:00Z,2021-08-19T22:00:00Z,PT60M,6.1,77,33.8,1,0,0,1,1,1,1.7,94
2021-08-20T00:00:00Z,2021-08-19T23:00:00Z,PT60M,5.3,85,30.1,0,0,0,0,0,0,1.8,106
2021-08-20T01:00:00Z,2021-08-20T00:00:00Z,PT60M,5.1,94,18.3,0,0,0,0,0,0,1.7,119
2021-08-20T02:00:00Z,2021-08-20T01:00:00Z,PT60M,5.0,103,9.3,0,0,0,0,0,0,1.2,131
2021-08-20T03:00:00Z,2021-08-20T02:00:00Z,PT60M,4.9,116,0.8,0,0,0,0,0,0,1.0,143
2021-08-20T04:00:00Z,2021-08-20T03:00:00Z,PT60M,4.8,137,22.3,0,0,0,0,0,0,0.8,152
2021-08-20T05:00:00Z,2021-08-20T04:00:00Z,PT60M,4.6,169,2.6,0,0,0,0,0,0,0.7,158
2021-08-20T06:00:00Z,2021-08-20T05:00:00Z,PT60M,4.4,-153,0.0,0,0,0,0,0,0,0.8,156
2021-08-20T07:00:00Z,2021-08-20T06:00:00Z,PT60M,4.2,-126,0.0,0,0,0,0,0,0,0.8,148
2021-08-20T08:00:00Z,2021-08-20T07:00:00Z,PT60M,3.9,-110,0.1,0,0,0,0,0,0,0.6,137
2021-08-20T09:00:00Z,2021-08-20T08:00:00Z,PT60M,3.7,-99,1.4,0,0,0,0,0,0,0.8,125
2021-08-20T10:00:00Z,2021-08-20T09:00:00Z,PT60M,3.6,-90,45.2,0,0,0,0,0,0,0.9,113
2021-08-20T11:00:00Z,2021-08-20T10:00:00Z,PT60M,3.8,-81,61.0,0,0,0,0,0,0,0.6,101
2021-08-20T12:00:00Z,2021-08-20T11:00:00Z,PT60M,4.4,-73,11.3,14,80,7,21,35,13,0.8,88
2021-08-20T13:00:00Z,2021-08-20T12:00:00Z,PT60M,5.7,-64,33.3,97,105,24,121,141,162,0.8,77
2021-08-20T14:00:00Z,2021-08-20T13:00:00Z,PT60M,7.0,-54,66.6,123,0,0,123,116,123,0.7,66
2021-08-20T15:00:00Z,2021-08-20T14:00:00Z,PT60M,7.9,-40,61.2,210,4,2,212,202,213,1.0,57
2021-08-20T16:00:00Z,2021-08-20T15:00:00Z,PT60M,8.9,-24,39.3,345,66,41,387,395,395,1.3,51
2021-08-20T17:00:00Z,2021-08-20T16:00:00Z,PT60M,9.8,-5,58.1,289,0,0,289,272,289,0.7,47
2021-08-20T18:00:00Z,2021-08-20T17:00:00Z,PT60M,10.1,14,70.5,198,0,0,198,187,198,0.4,48
2021-08-20T19:00:00Z,2021-08-20T18:00:00Z,PT60M,10.4,32,71.1,172,0,0,172,162,172,0.2,53
2021-08-20T20:00:00Z,2021-08-20T19:00:00Z,PT60M,10.5,47,74.7,113,0,0,113,106,113,0.6,61
2021-08-20T21:00:00Z,2021-08-20T20:00:00Z,PT60M,10.3,59,70.9,80,0,0,80,76,80,0.7,71
2021-08-20T22:00:00Z,2021-08-20T21:00:00Z,PT60M,9.4,69,52.9,43,0,0,43,41,43,1.1,82
2021-08-20T23:00:00Z,2021-08-20T22:00:00Z,PT60M,8.8,77,90.9,0,0,0,0,0,0,1.4,94
2021-08-21T00:00:00Z,2021-08-20T23:00:00Z,PT60M,8.5,85,86.9,0,0,0,0,0,0,1.3,106
