PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,Dhi,Dni,Ghi,RelativeHumidity,WindSpeed10m
2020-03-21T12:00:00Z,2020-03-21T11:00:00Z,PT60M,15.2,24.4,68,26,73,84.1,0.7
2020-03-21T13:00:00Z,2020-03-21T12:00:00Z,PT60M,16.4,34.9,201,14,207,79.5,1.5
2020-03-21T14:00:00Z,2020-03-21T13:00:00Z,PT60M,17.2,45.2,291,0,291,75.6,1.8
2020-03-21T15:00:00Z,2020-03-21T14:00:00Z,PT60M,17.9,73.2,189,0,189,72.0,1.5
2020-03-21T16:00:00Z,2020-03-21T15:00:00Z,PT60M,18.0,79.6,174,0,174,72.7,1.9
2020-03-21T17:00:00Z,2020-03-21T16:00:00Z,PT60M,17.8,87.4,114,0,114,74.5,1.7
2020-03-21T18:00:00Z,2020-03-21T17:00:00Z,PT60M,18.0,86.1,125,0,125,73.1,1.8
2020-03-21T19:00:00Z,2020-03-21T18:00:00Z,PT60M,18.1,88.7,92,0,92,72.5,2.2
2020-03-21T20:00:00Z,2020-03-21T19:00:00Z,PT60M,18.0,83.4,109,0,109,73.6,2.0
2020-03-21T21:00:00Z,2020-03-21T20:00:00Z,PT60M,17.9,66.7,151,0,151,74.5,2.0
2020-03-21T22:00:00Z,2020-03-21T21:00:00Z,PT60M,17.6,48.4,116,0,116,76.5,2.4
2020-03-21T23:00:00Z,2020-03-21T22:00:00Z,PT60M,16.8,14.1,31,10,32,81.3,1.1
2020-03-22T00:00:00Z,2020-03-21T23:00:00Z,PT60M,16.3,0.0,0,0,0,83.9,0.4
2020-03-22T01:00:00Z,2020-03-22T00:00:00Z,PT60M,16.4,0.0,0,0,0,82.7,1.7
2020-03-22T02:00:00Z,2020-03-22T01:00:00Z,PT60M,16.1,0.0,0,0,0,83.5,1.8
2020-03-22T03:00:00Z,2020-03-22T02:00:00Z,PT60M,15.5,0.0,0,0,0,86.0,0.6
2020-03-22T04:00:00Z,2020-03-22T03:00:00Z,PT60M,15.3,0.0,0,0,0,85.9,0.2
2020-03-22T05:00:00Z,2020-03-22T04:00:00Z,PT60M,15.1,0.0,0,0,0,85.4,0.6
2020-03-22T06:00:00Z,2020-03-22T05:00:00Z,PT60M,14.7,0.0,0,0,0,85.7,1.2
2020-03-22T07:00:00Z,2020-03-22T06:00:00Z,PT60M,14.3,0.0,0,0,0,86.5,1.6
2020-03-22T08:00:00Z,2020-03-22T07:00:00Z,PT60M,14.2,0.0,0,0,0,86.7,1.2
2020-03-22T09:00:00Z,2020-03-22T08:00:00Z,PT60M,14.4,0.0,0,0,0,85.5,0.9
2020-03-22T10:00:00Z,2020-03-22T09:00:00Z,PT60M,14.6,0.0,0,0,0,84.1,0.5
2020-03-22T11:00:00Z,2020-03-22T10:00:00Z,PT60M,14.5,0.0,1,4,2,83.7,1.3
2020-03-22T12:00:00Z,2020-03-22T11:00:00Z,PT60M,16.4,0.0,45,320,105,74.2,2.2
2020-03-22T13:00:00Z,2020-03-22T12:00:00Z,PT60M,19.0,0.0,88,620,328,63.3,2.4
2020-03-22T14:00:00Z,2020-03-22T13:00:00Z,PT60M,19.9,0.0,111,763,554,61.1,3.1
2020-03-22T15:00:00Z,2020-03-22T14:00:00Z,PT60M,20.2,0.0,121,842,742,62.1,3.4
2020-03-22T16:00:00Z,2020-03-22T15:00:00Z,PT60M,20.2,0.0,110,906,874,63.4,3.6
2020-03-22T17:00:00Z,2020-03-22T16:00:00Z,PT60M,20.0,0.1,112,919,933,64.5,4.0
2020-03-22T18:00:00Z,2020-03-22T17:00:00Z,PT60M,20.1,0.3,116,912,920,64.0,3.7
2020-03-22T19:00:00Z,2020-03-22T18:00:00Z,PT60M,20.2,0.0,104,909,839,62.8,3.4
2020-03-22T20:00:00Z,2020-03-22T19:00:00Z,PT60M,20.0,0.0,96,864,686,62.1,3.2
2020-03-22T21:00:00Z,2020-03-22T20:00:00Z,PT60M,19.9,0.0,83,778,480,61.6,2.9
2020-03-22T22:00:00Z,2020-03-22T21:00:00Z,PT60M,19.4,0.1,61,612,248,63.4,2.4
2020-03-22T23:00:00Z,2020-03-22T22:00:00Z,PT60M,18.2,1.8,22,174,45,69.4,1.4
2020-03-23T00:00:00Z,2020-03-22T23:00:00Z,PT60M,17.4,0.0,0,0,0,74.8,1.4
2020-03-23T01:00:00Z,2020-03-23T00:00:00Z,PT60M,17.5,0.0,0,0,0,73.9,1.8
2020-03-23T02:00:00Z,2020-03-23T01:00:00Z,PT60M,17.5,0.0,0,0,0,72.3,2.3
2020-03-23T03:00:00Z,2020-03-23T02:00:00Z,PT60M,17.2,0.0,0,0,0,73.5,2.4
2020-03-23T04:00:00Z,2020-03-23T03:00:00Z,PT60M,16.7,0.0,0,0,0,76.3,2.2
2020-03-23T05:00:00Z,2020-03-23T04:00:00Z,PT60M,16.2,0.0,0,0,0,81.1,1.7
2020-03-23T06:00:00Z,2020-03-23T05:00:00Z,PT60M,15.9,0.0,0,0,0,85.2,0.8
2020-03-23T07:00:00Z,2020-03-23T06:00:00Z,PT60M,15.6,0.0,0,0,0,87.2,0.3
2020-03-23T08:00:00Z,2020-03-23T07:00:00Z,PT60M,15.5,0.0,0,0,0,87.9,0.6
2020-03-23T09:00:00Z,2020-03-23T08:00:00Z,PT60M,15.2,0.0,0,0,0,87.8,0.7
2020-03-23T10:00:00Z,2020-03-23T09:00:00Z,PT60M,14.8,0.0,0,0,0,88.6,0.7
2020-03-23T11:00:00Z,2020-03-23T10:00:00Z,PT60M,14.7,0.0,1,6,2,89.2,0.5
2020-03-23T12:00:00Z,2020-03-23T11:00:00Z,PT60M,16.0,4.8,54,288,102,84.2,0.4
2020-03-23T13:00:00Z,2020-03-23T12:00:00Z,PT60M,17.6,19.7,183,225,266,78.4,1.3
2020-03-23T14:00:00Z,2020-03-23T13:00:00Z,PT60M,18.4,35.6,332,46,356,74.7,1.6
2020-03-23T15:00:00Z,2020-03-23T14:00:00Z,PT60M,19.0,46.0,403,2,405,72.1,2.2
2020-03-23T16:00:00Z,2020-03-23T15:00:00Z,PT60M,19.2,21.4,379,362,692,71.4,2.4
2020-03-23T17:00:00Z,2020-03-23T16:00:00Z,PT60M,19.6,0.1,119,914,933,69.5,2.7
2020-03-23T18:00:00Z,2020-03-23T17:00:00Z,PT60M,20.3,0.3,123,907,919,65.8,3.2
2020-03-23T19:00:00Z,2020-03-23T18:00:00Z,PT60M,20.7,0.0,112,898,836,64.0,3.4
2020-03-23T20:00:00Z,2020-03-23T19:00:00Z,PT60M,20.3,0.0,102,856,683,65.4,3.3
2020-03-23T21:00:00Z,2020-03-23T20:00:00Z,PT60M,19.7,0.0,86,776,478,67.8,3.1
2020-03-23T22:00:00Z,2020-03-23T21:00:00Z,PT60M,19.0,0.1,61,613,247,71.3,2.8
2020-03-23T23:00:00Z,2020-03-23T22:00:00Z,PT60M,17.4,2.4,23,158,43,79.5,2.4
2020-03-24T00:00:00Z,2020-03-23T23:00:00Z,PT60M,16.3,0.0,0,0,0,86.7,2.2
2020-03-24T01:00:00Z,2020-03-24T00:00:00Z,PT60M,16.4,0.0,0,0,0,85.2,2.4
2020-03-24T02:00:00Z,2020-03-24T01:00:00Z,PT60M,16.6,0.0,0,0,0,80.7,2.2
2020-03-24T03:00:00Z,2020-03-24T02:00:00Z,PT60M,16.6,0.0,0,0,0,78.2,1.8
2020-03-24T04:00:00Z,2020-03-24T03:00:00Z,PT60M,16.2,0.0,0,0,0,79.3,1.6
2020-03-24T05:00:00Z,2020-03-24T04:00:00Z,PT60M,15.7,0.0,0,0,0,81.1,1.3
2020-03-24T06:00:00Z,2020-03-24T05:00:00Z,PT60M,15.4,0.0,0,0,0,83.9,1.1
2020-03-24T07:00:00Z,2020-03-24T06:00:00Z,PT60M,15.1,0.0,0,0,0,86.6,1.0
2020-03-24T08:00:00Z,2020-03-24T07:00:00Z,PT60M,15.0,0.0,0,0,0,88.0,0.8
2020-03-24T09:00:00Z,2020-03-24T08:00:00Z,PT60M,14.9,0.0,0,0,0,88.7,0.1
2020-03-24T10:00:00Z,2020-03-24T09:00:00Z,PT60M,14.8,0.0,0,0,0,87.8,0.4
2020-03-24T11:00:00Z,2020-03-24T10:00:00Z,PT60M,14.9,0.0,1,5,2,85.9,0.4
2020-03-24T12:00:00Z,2020-03-24T11:00:00Z,PT60M,16.3,22.9,72,46,76,78.7,0.2
2020-03-24T13:00:00Z,2020-03-24T12:00:00Z,PT60M,18.0,26.7,198,118,246,71.5,1.2
2020-03-24T14:00:00Z,2020-03-24T13:00:00Z,PT60M,18.7,23.5,300,216,429,68.5,2.0
2020-03-24T15:00:00Z,2020-03-24T14:00:00Z,PT60M,19.1,27.0,406,191,540,66.9,2.2
2020-03-24T16:00:00Z,2020-03-24T15:00:00Z,PT60M,19.4,15.9,354,453,736,65.9,2.5
2020-03-24T17:00:00Z,2020-03-24T16:00:00Z,PT60M,19.5,18.9,424,374,756,64.5,2.8
2020-03-24T18:00:00Z,2020-03-24T17:00:00Z,PT60M,19.8,7.7,253,680,845,63.8,3.2
2020-03-24T19:00:00Z,2020-03-24T18:00:00Z,PT60M,20.0,1.5,140,843,816,63.7,3.5
2020-03-24T20:00:00Z,2020-03-24T19:00:00Z,PT60M,19.7,1.0,117,818,670,64.9,3.6
2020-03-24T21:00:00Z,2020-03-24T20:00:00Z,PT60M,19.2,0.0,87,766,472,67.2,3.6
2020-03-24T22:00:00Z,2020-03-24T21:00:00Z,PT60M,18.5,0.1,62,600,241,71.0,3.2
2020-03-24T23:00:00Z,2020-03-24T22:00:00Z,PT60M,17.0,1.8,22,151,41,79.0,2.7
2020-03-25T00:00:00Z,2020-03-24T23:00:00Z,PT60M,15.8,0.0,0,0,0,85.8,2.6
2020-03-25T01:00:00Z,2020-03-25T00:00:00Z,PT60M,15.6,0.0,0,0,0,85.9,2.7
2020-03-25T02:00:00Z,2020-03-25T01:00:00Z,PT60M,15.6,0.0,0,0,0,83.3,2.3
2020-03-25T03:00:00Z,2020-03-25T02:00:00Z,PT60M,15.3,0.0,0,0,0,81.8,2.0
2020-03-25T04:00:00Z,2020-03-25T03:00:00Z,PT60M,15.1,0.0,0,0,0,81.7,1.2
2020-03-25T05:00:00Z,2020-03-25T04:00:00Z,PT60M,15.0,0.0,0,0,0,80.7,0.2
2020-03-25T06:00:00Z,2020-03-25T05:00:00Z,PT60M,14.8,0.0,0,0,0,83.1,0.2
2020-03-25T07:00:00Z,2020-03-25T06:00:00Z,PT60M,14.5,0.0,0,0,0,86.9,0.4
2020-03-25T08:00:00Z,2020-03-25T07:00:00Z,PT60M,14.5,0.0,0,0,0,87.5,1.1
2020-03-25T09:00:00Z,2020-03-25T08:00:00Z,PT60M,14.4,0.0,0,0,0,87.8,1.1
2020-03-25T10:00:00Z,2020-03-25T09:00:00Z,PT60M,14.4,0.0,0,0,0,84.7,0.7
2020-03-25T11:00:00Z,2020-03-25T10:00:00Z,PT60M,14.1,0.0,1,5,2,82.3,0.6
2020-03-25T12:00:00Z,2020-03-25T11:00:00Z,PT60M,15.7,17.7,72,92,82,75.1,2.1
2020-03-25T13:00:00Z,2020-03-25T12:00:00Z,PT60M,17.9,39.6,198,0,198,67.6,3.0
2020-03-25T14:00:00Z,2020-03-25T13:00:00Z,PT60M,18.7,51.2,271,0,271,65.7,2.8
2020-03-25T15:00:00Z,2020-03-25T14:00:00Z,PT60M,19.1,53.4,347,0,347,65.0,2.7
2020-03-25T16:00:00Z,2020-03-25T15:00:00Z,PT60M,19.2,51.3,426,0,426,65.9,3.0
2020-03-25T17:00:00Z,2020-03-25T16:00:00Z,PT60M,19.1,45.3,506,6,511,66.9,3.3
2020-03-25T18:00:00Z,2020-03-25T17:00:00Z,PT60M,18.9,35.2,529,77,595,66.6,3.1
2020-03-25T19:00:00Z,2020-03-25T18:00:00Z,PT60M,19.0,10.6,263,609,742,65.3,3.1
2020-03-25T20:00:00Z,2020-03-25T19:00:00Z,PT60M,18.9,0.5,100,858,676,65.5,3.3
2020-03-25T21:00:00Z,2020-03-25T20:00:00Z,PT60M,18.5,0.1,80,791,473,67.2,3.2
2020-03-25T22:00:00Z,2020-03-25T21:00:00Z,PT60M,17.9,0.0,57,626,241,70.9,3.0
2020-03-25T23:00:00Z,2020-03-25T22:00:00Z,PT60M,16.3,1.0,19,175,41,80.4,2.3
2020-03-26T00:00:00Z,2020-03-25T23:00:00Z,PT60M,14.8,0.0,0,0,0,88.6,2.0
2020-03-26T01:00:00Z,2020-03-26T00:00:00Z,PT60M,14.5,0.0,0,0,0,88.6,2.1
2020-03-26T02:00:00Z,2020-03-26T01:00:00Z,PT60M,14.4,0.0,0,0,0,87.1,1.7
2020-03-26T03:00:00Z,2020-03-26T02:00:00Z,PT60M,14.3,0.0,0,0,0,86.3,1.2
2020-03-26T04:00:00Z,2020-03-26T03:00:00Z,PT60M,14.1,0.0,0,0,0,86.4,0.9
2020-03-26T05:00:00Z,2020-03-26T04:00:00Z,PT60M,13.9,0.0,0,0,0,86.6,0.5
2020-03-26T06:00:00Z,2020-03-26T05:00:00Z,PT60M,13.7,0.0,0,0,0,86.8,0.4
2020-03-26T07:00:00Z,2020-03-26T06:00:00Z,PT60M,13.6,0.0,0,0,0,86.6,0.4
2020-03-26T08:00:00Z,2020-03-26T07:00:00Z,PT60M,13.4,0.0,0,0,0,87.3,0.3
2020-03-26T09:00:00Z,2020-03-26T08:00:00Z,PT60M,13.2,0.0,0,0,0,88.8,0.2
2020-03-26T10:00:00Z,2020-03-26T09:00:00Z,PT60M,13.3,0.0,0,0,0,88.6,0.4
2020-03-26T11:00:00Z,2020-03-26T10:00:00Z,PT60M,13.6,0.0,1,3,1,86.4,0.4
2020-03-26T12:00:00Z,2020-03-26T11:00:00Z,PT60M,14.9,14.6,71,72,81,79.2,0.5
2020-03-26T13:00:00Z,2020-03-26T12:00:00Z,PT60M,16.7,33.9,212,7,215,70.9,1.5
2020-03-26T14:00:00Z,2020-03-26T13:00:00Z,PT60M,17.8,27.8,333,114,400,66.5,2.4
2020-03-26T15:00:00Z,2020-03-26T14:00:00Z,PT60M,18.3,23.0,390,249,573,65.0,3.2
2020-03-26T16:00:00Z,2020-03-26T15:00:00Z,PT60M,18.4,16.0,355,454,736,65.9,3.7
2020-03-26T17:00:00Z,2020-03-26T16:00:00Z,PT60M,18.2,0.7,122,911,925,67.4,3.6
2020-03-26T18:00:00Z,2020-03-26T17:00:00Z,PT60M,18.3,0.4,112,924,914,66.3,3.2
2020-03-26T19:00:00Z,2020-03-26T18:00:00Z,PT60M,18.5,0.0,96,925,832,64.4,3.1
2020-03-26T20:00:00Z,2020-03-26T19:00:00Z,PT60M,18.2,0.0,87,885,678,65.0,2.8
2020-03-26T21:00:00Z,2020-03-26T20:00:00Z,PT60M,17.7,0.0,75,804,472,66.5,2.2
2020-03-26T22:00:00Z,2020-03-26T21:00:00Z,PT60M,17.2,0.0,55,637,239,69.3,1.8
2020-03-26T23:00:00Z,2020-03-26T22:00:00Z,PT60M,15.7,0.9,17,176,39,77.2,1.2
2020-03-27T00:00:00Z,2020-03-26T23:00:00Z,PT60M,14.5,0.0,0,0,0,83.0,1.2
2020-03-27T01:00:00Z,2020-03-27T00:00:00Z,PT60M,14.5,0.0,0,0,0,82.1,1.8
2020-03-27T02:00:00Z,2020-03-27T01:00:00Z,PT60M,14.3,0.0,0,0,0,81.6,2.0
2020-03-27T03:00:00Z,2020-03-27T02:00:00Z,PT60M,14.0,0.0,0,0,0,82.0,1.3
2020-03-27T04:00:00Z,2020-03-27T03:00:00Z,PT60M,13.8,0.0,0,0,0,82.9,0.3
2020-03-27T05:00:00Z,2020-03-27T04:00:00Z,PT60M,13.6,0.0,0,0,0,83.9,0.6
2020-03-27T06:00:00Z,2020-03-27T05:00:00Z,PT60M,13.3,0.0,0,0,0,83.5,0.4
2020-03-27T07:00:00Z,2020-03-27T06:00:00Z,PT60M,13.0,0.0,0,0,0,82.6,0.1
2020-03-27T08:00:00Z,2020-03-27T07:00:00Z,PT60M,12.6,0.0,0,0,0,82.8,0.1
2020-03-27T09:00:00Z,2020-03-27T08:00:00Z,PT60M,12.3,0.0,0,0,0,83.9,0.3
2020-03-27T10:00:00Z,2020-03-27T09:00:00Z,PT60M,12.1,0.0,0,0,0,84.3,0.5
